time,prey,predator,bacteria,virus,immune,nutrient,alpha,beta,phi,mutation_rate,curiosity
12.700000000000001,1.8677996380273407,27.31776087784603,38.31466293328731,15.576835669547947,1.79640753659473,0.2515849269323375,0.18,0.015,0.005,0.03,0.5
12.8,1.8256770154384099,27.095933988568998,37.78005529058641,15.371392906627223,1.7970183740904606,0.2551838895978708,0.18,0.015,0.005,0.03,0.5
12.9,1.7850973059402544,26.87479720465135,37.26330862412773,15.1674221653145,1.7975060432995826,0.25876719528744846,0.18,0.015,0.005,0.03,0.5
13.0,1.7459976692440125,26.65440338659119,36.76385638924388,14.964985591249308,1.7978719703296193,0.26233294811382124,0.18,0.015,0.005,0.03,0.5
13.100000000000001,1.7083181019188618,26.434802253948117,36.28115075216392,14.764140837349075,1.7981176214350036,0.2658792741360047,0.18,0.015,0.005,0.03,0.5
13.200000000000001,1.6720013064363028,26.2160405365454,35.81466199778725,14.564941245979576,1.7982445007953367,0.26940432428569844,0.18,0.015,0.005,0.03,0.5
13.3,1.6369925659147408,25.99816211885713,35.36387794970975,14.367436026948484,1.7982541483040815,0.2729062772280956,0.18,0.015,0.005,0.03,0.5
13.4,1.6032396243842557,25.781208177834635,34.92830340295083,14.171670431191993,1.7981481373711448,0.2763833421492671,0.18,0.015,0.005,0.03,0.5
13.5,1.5706925723875171,25.56521731442431,34.50745956974271,13.977685920051714,1.797928072742651,0.27983376146257505,0.18,0.015,0.005,0.03,0.5
13.600000000000001,1.5393037377305605,25.350225679025844,34.10088353866458,13.78552033006381,1.7975955883410597,0.2832558134268685,0.18,0.015,0.005,0.03,0.5
13.700000000000001,1.509027581196323,25.136267091135615,33.70812774733264,13.595208033204665,1.7971523451286275,0.28664781466954337,0.18,0.015,0.005,0.03,0.5
13.8,1.4798205970342602,24.923373153415056,33.32875946879233,13.406780092557668,1.79660002899706,0.29000812260790415,0.18,0.015,0.005,0.03,0.5
13.9,1.4516412180408067,24.711573360418296,32.962360311701275,13.220264413383777,1.7959403486860481,0.29333513776264664,0.18,0.015,0.005,0.03,0.5
14.0,1.424449725047761,24.50089520220723,32.608525734338755,13.03568588959498,1.7951750337332246,0.2966273059576863,0.18,0.015,0.005,0.03,0.5
14.100000000000001,1.3982081606387122,24.29136426307581,32.266864572431,12.853066545644221,1.794305832457926,0.299883120400986,0.18,0.015,0.005,0.03,0.5
14.200000000000001,1.3728802469172476,24.083004315598533,31.936998580739637,12.672425673858468,1.7933345099809885,0.3031011236414844,0.18,0.015,0.005,0.03,0.5
14.3,1.348431307154786,23.875837410211197,31.61856198832364,12.493779967253039,1.792262846282656,0.30627990939769417,0.18,0.015,0.005,0.03,0.5
14.4,1.3248281911503623,23.669883960524935,31.31120106735187,12.317143647875525,1.7910926343005222,0.3094181242540218,0.18,0.015,0.005,0.03,0.5
14.5,1.3020392041394648,23.465162824567354,31.01457371531449,12.142528590736545,1.7898256780692843,0.31251446922135795,0.18,0.015,0.005,0.03,0.5
14.600000000000001,1.2800340390940192,23.261691382137514,30.72834905045591,11.969944443392357,1.788463790903929,0.3155677011589951,0.18,0.015,0.005,0.03,0.5
14.700000000000001,1.2587837122607615,23.059485608454267,30.45220702022956,11.799398741251125,1.787008793627833,0.31857663405544745,0.18,0.015,0.005,0.03,0.5
14.8,1.238260501790492,22.8585601442705,30.185838022555576,11.630897018680372,1.7854625128471109,0.32154014016627147,0.18,0.015,0.005,0.03,0.5
14.9,1.2184378893159988,22.65892836261881,29.928942539645774,11.464442915998154,1.7838267792724012,0.32445715100751255,0.18,0.015,0.005,0.03,0.5
15.0,1.1992905043417532,22.460602432347336,29.681230784146166,11.300038282434537,1.7821034260891442,0.3273266582039332,0.18,0.015,0.005,0.03,0.5
15.100000000000001,1.1807940713137663,22.263593378597754,29.44242235733527,11.137683275153426,1.7802942873772696,0.33014771419170547,0.18,0.015,0.005,0.03,0.5
15.200000000000001,1.1629253592432394,22.067911140370914,29.21224591910661,10.977376454427553,1.7784011965810766,0.33291943277577307,0.18,0.015,0.005,0.03,0.5
15.3,1.145662133762797,21.8735646253193,28.990438869455694,10.819114875061556,1.7764259850299615,0.33564098954260707,0.18,0.015,0.005,0.03,0.5
15.4,1.1289831114991709,21.68056176189924,28.77674704118538,10.662894174159788,1.7743704805105216,0.33831162212958604,0.18,0.015,0.005,0.03,0.5
15.5,1.1128679166511537,21.488909549009918,28.570924403538612,10.508708655336584,1.7722365058904426,0.34093063035272725,0.18,0.015,0.005,0.03,0.5
15.600000000000001,1.0972970396664872,21.29861410324037,28.372732776463994,10.356551369467486,1.7700258777944584,0.34349737619497883,0.18,0.015,0.005,0.03,0.5
15.700000000000001,1.0822517979160453,21.109680703840198,28.18194155521739,10.20641419208025,1.7677404053325567,0.3460112836577473,0.18,0.015,0.005,0.03,0.5
15.8,1.0677142982682453,20.922113835524215,27.998327445001493,10.058287897484444,1.7653818888804973,0.3484718384787817,0.18,0.015,0.005,0.03,0.5
15.9,1.0536674014710297,20.735917229216266,27.821674205345214,9.912162229738152,1.7629521189125996,0.35087858771996266,0.18,0.015,0.005,0.03,0.5
16.0,1.0400946882530384,20.55109390083233,27.651772403925317,9.768025970549685,1.7604528748866606,0.3532311392289458,0.18,0.015,0.005,0.03,0.5
16.1,1.0269804270597005,20.367646188198353,27.48841917953441,9.625867004211404,1.7578859241807612,0.3555291609789894,0.18,0.015,0.005,0.03,0.5
16.2,1.0143095433439429,20.18557578619367,27.33141801390149,9.485672379661699,1.755253021081632,0.3577723802916475,0.18,0.015,0.005,0.03,0.5
16.3,1.002067590335023,20.004883780206544,27.18057851207427,9.347428369769943,1.7525559058241584,0.359960582947333,0.18,0.015,0.005,0.03,0.5
16.400000000000002,0.9902407212126533,19.825570677984086,27.035716191075856,9.211120527937865,1.749796303681524,0.36209361218905284,0.18,0.015,0.005,0.03,0.5
16.5,0.9788156626170943,19.64763643995492,26.89665227655248,9.076733742109239,1.7469759241054112,0.36417136762487967,0.18,0.015,0.005,0.03,0.5
16.6,0.9677796894292569,19.471080508099064,26.763213507133244,8.944252286278177,1.744096459915604,0.366193804034961,0.18,0.015,0.005,0.03,0.5
16.7,0.9571206007580727,19.295901833435916,26.63523194622788,8.813659869584525,1.741159586538271,0.36816093008906753,0.18,0.015,0.005,0.03,0.5
16.8,0.946826697075471,19.122098902197695,26.51254480099356,8.684939683083062,1.7381669612921398,0.37007280698085326,0.18,0.015,0.005,0.03,0.5
16.900000000000002,0.936886758442238,18.94966976075243,26.39499424820738,8.558074444271282,1.735120222721712,0.37192954698513736,0.18,0.015,0.005,0.03,0.5
17.0,0.9272900237708472,18.77861203933736,26.28242726678691,8.433046439458598,1.7320209899766204,0.3737313119446241,0.18,0.015,0.005,0.03,0.5
17.1,0.9180261710740244,18.608922974660725,26.174695476707186,8.309837564057792,1.7288708622361684,0.37547831169254975,0.18,0.015,0.005,0.03,0.5
17.2,0.9090852986503674,18.440599431426836,26.07165498406868,8.188429360877528,1.725671418178054,0.377170802417787,0.18,0.015,0.005,0.03,0.5
17.3,0.9004579071607762,18.273637922836876,25.97316623207726,8.068803056492643,1.7224242154902334,0.3788090849789484,0.18,0.015,0.005,0.03,0.5
17.400000000000002,0.8921348825517657,18.10803463011501,25.879093857703506,7.950939595766922,1.7191307904248458,0.38039350317400983,0.18,0.015,0.005,0.03,0.5
17.5,0.8841074797839409,17.94378542110712,25.789306553795395,7.834819674600931,1.7157926573930815,0.38192444197192643,0.18,0.015,0.005,0.03,0.5
17.6,0.8763673073260188,17.78088586799697,25.703676936425097,7.720423770975439,1.7124113085998527,0.3834023257126355,0.18,0.015,0.005,0.03,0.5
17.7,0.8689063123767738,17.619331264182556,25.62208141725724,7.607732174358888,1.7089882137170975,0.38482761628173706,0.18,0.015,0.005,0.03,0.5
17.8,0.8617167667791894,17.459116640353027,25.544400080732853,7.496725013545305,1.7055248195945256,0.38620081126601336,0.18,0.015,0.005,0.03,0.5
17.900000000000002,0.8547912535928995,17.300236779804827,25.47051656586987,7.387382282987021,1.7020225500065989,0.3875224420957948,0.18,0.015,0.005,0.03,0.5
18.0,0.848122654292725,17.142686233033555,25.400317952487967,7.279683867684539,1.6984828054345253,0.38879307218000436,0.18,0.015,0.005,0.03,0.5
18.1,0.8417041365627372,16.98645933163636,25.333694651672072,7.173609566693907,1.6949069628820337,0.3900132950395178,0.18,0.015,0.005,0.03,0.5
