time,prey,predator,bacteria,virus,immune,nutrient
0.0,40.0,9.0,10.0,5.0,1.0,100.0
0.1,39.50679226051673,9.271824380466054,275.43551792640085,5.040799290768844,1.001102899141521,46.605732139230675
0.2,38.987657867586506,9.547024335716213,319.2767948680321,5.285772970744077,1.004516277746241,36.81902241876325
0.30000000000000004,38.44341898938645,9.825166567649248,256.69800624830395,5.525545356362858,1.0033629254479337,48.363959851891806
0.4,37.875014691755815,10.1057877012262,299.7539642342953,5.834993391837139,1.0091134977337888,38.58132756106403
0.5,37.28349774606513,10.38839621701247,302.59966169966134,6.129625615319098,1.0129332980326327,36.923270940644045
0.6000000000000001,36.670030119167244,10.672474782443146,295.9698813361786,6.451955238179406,1.0174794894253223,37.10778590216223
0.7000000000000001,36.035877157928404,10.957482967154887,282.93924065278617,6.803494336707852,1.0227492583343987,38.52091508425237
0.8,35.38240050794125,11.24286031901315,261.39731926334247,7.186371833634407,1.0286576378935943,41.584357005377065
0.9,34.71104983346826,11.52802976885831,223.69653711338245,7.607497041581005,1.03520983946298,47.815409643643605
1.0,34.023353432563255,11.812401323791958,160.48684639111204,8.081569832842376,1.0424492925899882,59.05627845358466
1.1,33.3209078667524,12.09537600132091,264.9399966797385,8.5764539307872,1.050042218458908,36.76506747120157
1.2000000000000002,32.605366747722,12.376349950153893,170.74227928771103,9.09028323849079,1.057068000162347,54.19247657995703
1.3,31.87842884331602,12.65471869816036,238.55073177153133,9.632097332464838,1.064726376468394,39.20329280503138
1.4000000000000001,31.1418256810528,12.92988146416706,153.7097513087168,10.207654403452953,1.0721531113998097,54.704560528807285
1.5,30.397308838733004,13.201245468047727,294.8954755088083,10.769629071334853,1.0798373805062966,25.073225940931287
1.6,29.646637118108337,13.468230173054108,76.96209500429762,11.457907933934068,1.087527886564681,67.04082750092371
1.7000000000000002,28.891563798791516,13.730271395573762,360.17972395769493,11.884754933355545,1.0943402948772274,9.328612111337456
1.8,28.13382416559872,13.986825220442688,83.71497838549095,12.76408190396748,1.1028331201939272,62.722124101413
1.9000000000000001,27.375123493523127,14.237371664481152,351.75727302882535,13.231317677541991,1.109824481380899,8.007697977339717
2.0,26.61712566093454,14.48141803688901,152.9309309928147,14.161351964757966,1.1184124989461524,45.86995605573705
2.1,25.861442543952744,14.718501952308332,290.1977466336546,14.82693418662015,1.1262340296166504,17.006034039780463
2.2,25.10962432395852,14.948193960471263,120.83118648490631,15.729402491506065,1.134554943983617,49.099597680885566
2.3000000000000003,24.363150816697143,15.170099765106796,318.95608247085767,16.348002258800815,1.1421663349288242,8.18392853352865
2.4000000000000004,23.62342390626442,15.38386201387617,204.14877851164619,17.353722661374473,1.1508258988625963,29.266483860706316
2.5,22.891761141330996,15.589161650239719,219.19451690051181,18.18081822139897,1.1589335768325324,24.68024759114782
2.6,22.169390525116818,15.785718827040773,207.6619691571843,19.056546163312134,1.1671432973901195,25.357512859364267
2.7,21.45744650567106,15.973293389965507,220.5144134006043,19.927460703145098,1.1753462954142258,21.184291011797583
2.8000000000000003,20.756967149646005,16.15168494667962,214.3837607062358,20.84402177237392,1.1836549370116236,20.760190435661087
2.9000000000000004,20.068892461561084,16.320732544176295,220.60024613605336,21.76288234929344,1.1919723961039523,17.879910768723885
3.0,19.394063791988234,16.480313982565924,220.8060217119327,22.711178036068908,1.2003655657846806,16.176323358798047
3.1,18.733224262464873,16.630344798117015,223.31815222276367,23.67283081746178,1.2087980095296018,14.007035224530409
3.2,18.087020122432232,16.770776951787475,225.4307015671268,24.651396289180887,1.2172815101791512,11.907402363228178
3.3000000000000003,17.45600294415043,16.901597261777958,227.5637119797572,25.643467614748957,1.225810345805708,9.796792266275226
3.4000000000000004,16.840632555287353,17.02282561984436,229.5084721004734,26.646280522210397,1.234380272407679,7.719308395095691
3.5,16.241280605547725,17.13451303130659,230.95914702611057,27.65620723957574,1.2429844275822461,5.739410842990151
3.6,15.658234663054017,17.236739517991555,231.4565995250932,28.66871109339782,1.251612947463866,3.953166278757009
3.7,15.091702737906415,17.329611921872843,230.45799147051898,29.678382932500696,1.2602529945303846,2.4742588540437827
3.8000000000000003,14.541818134091843,17.413261645050074,227.5598562240392,30.679245005194367,1.2688900448658287,1.3890135335495204
3.9000000000000004,14.008644536319741,17.487842359083544,222.76584495164073,31.66524249288896,1.2775101858149243,0.7022976781517354
4.0,13.492181245071123,17.553527713697225,216.51675941344854,32.63067729931068,1.2861018101268338,0.3310551649078085
4.1000000000000005,12.992368480805487,17.61050907161178,209.419713581763,33.570477291381714,1.2946556958952673,0.15821226069131572
4.2,12.509092686549051,17.658993292883995,201.97060238098553,34.48034191662435,1.3031643410306404,0.08806931288144504
4.3,12.04219176669071,17.699200588712397,194.46906097743712,35.35674988184233,1.3116214216481765,0.06335246258906192
4.4,11.591460208479235,17.73136246130776,187.06366705326644,36.196843090435245,1.3200214008920714,0.05634572474425131
4.5,11.156654041226687,17.755719743194312,179.81936732571137,36.998277580337174,1.328359208358833,0.055598587846986104
4.6000000000000005,10.737495596399443,17.7725207462593,172.76312891111093,37.75911158101412,1.336630015492935,0.05693356300514338
4.7,10.333678039479897,17.782019528047933,165.90668750544467,38.4777428235675,1.3448291138021093,0.0589714300916284
