time,prey,predator,bacteria,virus,immune,nutrient,alpha,beta,phi,mutation_rate,curiosity
3.8000000000000003,29.59980475137724,27.677889944877364,227.5598562240392,30.679245005194367,1.2688900448658287,1.3890135335495204,0.3,0.022,0.007,0.06,0.7
3.9000000000000004,28.682442963265416,28.212791452711226,222.76584495164073,31.66524249288896,1.2775101858149243,0.7022976781517354,0.3,0.022,0.007,0.06,0.7
4.0,27.761308953595936,28.73159900382049,216.51675941344854,32.63067729931068,1.2861018101268338,0.3310551649078085,0.3,0.022,0.007,0.06,0.7
4.1000000000000005,26.839613994733543,29.232991156225278,209.419713581763,33.570477291381714,1.2946556958952673,0.15821226069131572,0.3,0.022,0.007,0.06,0.7
4.2,25.920438393724172,29.715761572380824,201.97060238098553,34.48034191662435,1.3031643410306404,0.08806931288144504,0.3,0.022,0.007,0.06,0.7
4.3,25.0067060891548,30.178827408175536,194.46906097743712,35.35674988184233,1.3116214216481765,0.06335246258906192,0.3,0.022,0.007,0.06,0.7
4.4,24.101162993682518,30.62123560471209,187.06366705326644,36.196843090435245,1.3200214008920714,0.05634572474425131,0.3,0.022,0.007,0.06,0.7
4.5,23.206359301347103,31.042167057141064,179.81936732571137,36.998277580337174,1.328359208358833,0.055598587846986104,0.3,0.022,0.007,0.06,0.7
4.6000000000000005,22.324635853720963,31.440938693751367,172.76312891111093,37.75911158101412,1.336630015492935,0.05693356300514338,0.3,0.022,0.007,0.06,0.7
4.7,21.458114540895934,31.81700355204485,165.90668750544467,38.4777428235675,1.3448291138021093,0.0589714300916284,0.3,0.022,0.007,0.06,0.7
4.800000000000001,20.60869260670209,32.16994898480441,159.25591341087656,39.15287838188695,1.3529518654213661,0.061292500593491096,0.3,0.022,0.007,0.06,0.7
4.9,19.77804063577699,32.49949316693014,152.8141818192819,39.7835192322122,1.360993691897832,0.0637782477294662,0.3,0.022,0.007,0.06,0.7
5.0,18.967603925385678,32.80548010236059,146.5834825853689,40.36894905422761,1.3689500794360565,0.06639861190430187,0.3,0.022,0.007,0.06,0.7
5.1000000000000005,18.178606888325554,33.08787334955336,140.5647795838519,40.90872274232451,1.3768165900856024,0.06914831091608308,0.3,0.022,0.007,0.06,0.7
5.2,17.41206009488313,33.34674869409184,134.7581457834887,41.40265317414089,1.3845888745634938,0.07202875916592481,0.3,0.022,0.007,0.06,0.7
5.300000000000001,16.668769540790034,33.582285998730185,129.16283855390907,41.850796052393136,1.3922626850990196,0.07504310181048714,0.3,0.022,0.007,0.06,0.7
5.4,15.949347722890064,33.79476045560242,123.77736225656409,42.253433082973935,1.3998338877001864,0.0781948666375764,0.3,0.022,0.007,0.06,0.7
5.5,15.254226112705908,33.98453345361499,118.59953015435966,42.6110538838379,1.4072984735921021,0.08148758981541984,0.3,0.022,0.007,0.06,0.7
5.6000000000000005,14.58366863790289,34.152043257522,113.62652786964145,42.92433703894954,1.4146525696996308,0.08492470103400646,0.3,0.022,0.007,0.06,0.7
5.7,13.937785810284282,34.297795675166974,108.85497803997323,43.194130691467024,1.421892448095748,0.08850947773137165,0.3,0.022,0.007,0.06,0.7
5.800000000000001,13.316549173947182,34.422354867118145,104.28100523368595,43.42143303468535,1.4290145343640641,0.09224501786499793,0.3,0.022,0.007,0.06,0.7
5.9,12.719805786265963,34.526334429566326,99.90030014099541,43.607373016855455,1.436015414844352,0.09613421775844137,0.3,0.022,0.007,0.06,0.7
6.0,12.14729248538422,34.61038885788073,95.7081821570782,43.75319153076943,1.442891842747908,0.10017975143840038,0.3,0.022,0.007,0.06,0.7
6.1000000000000005,11.598649739120733,34.67520547544333,91.69965961218286,43.86022331328244,1.4496407431461817,0.10438405055124662,0.3,0.022,0.007,0.06,0.7
6.2,11.07343491019321,34.721496890941815,87.86948704849549,43.92987973536994,1.4562592168513786,0.10874928468753317,0.3,0.022,0.007,0.06,0.7
6.300000000000001,10.571134810328733,34.74999402765716,84.21221908290191,43.96363262111395,1.4627445432215345,0.11327734215378835,0.3,0.022,0.007,0.06,0.7
6.4,10.091177450367839,34.76143975073877,80.72226052412773,43.96299919505924,1.4690941819346852,0.11796981129315709,0.3,0.022,0.007,0.06,0.7
6.5,9.63294292436855,34.75658310318159,77.39391252948441,43.929528222272,1.4753057737870918,0.12282796247513297,0.3,0.022,0.007,0.06,0.7
6.6000000000000005,9.195773392709137,34.7361741482531,74.2214146893196,43.86478737451234,1.4813771405789478,0.12785273087945326,0.3,0.022,0.007,0.06,0.7
6.7,8.778982152207863,34.700959405416604,71.19898301579215,43.77035182932568,1.487306284157588,0.1330447001988769,0.3,0.022,0.007,0.06,0.7
6.800000000000001,8.381861800416258,34.65167785824366,68.32084388690099,43.64779408652348,1.4930913846929599,0.13840408738266505,0.3,0.022,0.007,0.06,0.7
6.9,8.003691516710935,34.589057506233694,65.58126405738211,43.49867496828324,1.4987307982631044,0.14393072853799802,0.3,0.022,0.007,0.06,0.7
7.0,7.643743494900617,34.513812427663716,62.97457689606632,43.324535754675686,1.5042230538287464,0.14962406610062434,0.3,0.022,0.007,0.06,0.7
7.1000000000000005,7.301288571124628,34.426640317357375,60.49520504569878,43.1268913954825,1.509566849675963,0.1554831373789231,0.3,0.022,0.007,0.06,0.7
7.2,6.9756010972165745,34.32822046136984,58.137679727326415,42.90722473132102,1.5147610494044526,0.16150656456740764,0.3,0.022,0.007,0.06,0.7
7.300000000000001,6.665963113817105,34.21921210981588,55.89665692847656,42.6669816519478,1.5198046775363607,0.16769254631663713,0.3,0.022,0.007,0.06,0.7
7.4,6.37166787970705,34.100253209219176,53.76693072379409,42.40756711677643,1.5246969148171117,0.17403885093666654,0.3,0.022,0.007,0.06,0.7
7.5,6.092022814439522,33.971959456642985,51.74344397983297,42.13034196173841,1.5294370932754344,0.1805428113006954,0.3,0.022,0.007,0.06,0.7
7.6000000000000005,5.826351910690631,33.83492363930741,49.82129669349056,41.836620417285204,1.5340246911049538,0.18720132150461657,0.3,0.022,0.007,0.06,0.7
7.7,5.573997671104107,33.689715225259185,47.99575220720339,41.5276682642519,1.5384593274244809,0.1940108353268618,0.3,0.022,0.007,0.06,0.7
7.800000000000001,5.334322622021175,33.53688017280847,46.262241534449835,41.204701557190205,1.542740756968671,0.20096736652143718,0.3,0.022,0.007,0.06,0.7
7.9,5.106710453574723,33.37694092877757,44.616366017169206,40.868885848377815,1.5468688647551316,0.20806649096547755,0.3,0.022,0.007,0.06,0.7
8.0,4.890566832363907,33.210396588029596,43.053898523128694,40.52133584980579,1.5508436607684901,0.2153033506711568,0.3,0.022,0.007,0.06,0.7
8.1,4.685319929458885,33.037723189190835,41.570783376658945,40.163115474851914,1.5546652746964769,0.2226726596604954,0.3,0.022,0.007,0.06,0.7
8.200000000000001,4.490420702934072,32.85937412389221,40.16313520103872,39.795238205915055,1.5583339507478084,0.23016871169061803,0.3,0.022,0.007,0.06,0.7
8.3,4.3053429705862465,32.675780639190506,38.827236835547374,39.418667738889596,1.56185004257666,0.23778538980643,0.3,0.022,0.007,0.06,0.7
8.4,4.129583305033217,32.48735241505791,37.55953647514368,39.03431885990346,1.5652140083338244,0.2455161776875864,0.3,0.022,0.007,0.06,0.7
8.5,3.9626607800634948,32.294478200926335,36.35664416611967,38.64305851415254,1.5684264058603181,0.25335417274708855,0.3,0.022,0.007,0.06,0.7
8.6,3.8041165939556483,32.09752649722805,35.21532777710315,38.24570703088293,1.571487888035223,0.26129210092990973,0.3,0.022,0.007,0.06,0.7
8.700000000000001,3.653513592533243,31.896846269677955,34.132508551573174,37.843039472560676,1.5743991982859717,0.2693223331517634,0.3,0.022,0.007,0.06,0.7
8.8,3.5104357119825127,31.69276768569346,33.10525633569528,37.435787080000715,1.5771611662660878,0.27743690331050047,0.3,0.022,0.007,0.06,0.7
8.9,3.3744873589418014,31.485602863846676,32.13078456382583,37.024638788687504,1.5797747037025711,0.2856275277956635,0.3,0.022,0.007,0.06,0.7
9.0,3.245292743074751,31.27564662859463,31.206445073498337,36.610242794703176,1.5822408004126798,0.29388562641542887,0.3,0.022,0.007,0.06,0.7
9.1,3.122495175258472,31.06317726374357,30.329722812084633,36.19320815158619,1.584560520487762,0.30220234465450774,0.3,0.022,0.007,0.06,0.7
9.200000000000001,3.00575634264537,30.848457259180446,29.498230488599447,35.77410638208046,1.5867349986400343,0.31056857717153324,0.3,0.022,0.007,0.06,0.7
9.3,2.8947555701821766,30.631734046357863,28.709703216254457,35.353473091111915,1.588765436706755,0.31897499243998284,0.3,0.022,0.007,0.06,0.7
9.4,2.7891890766796137,30.41324071885726,27.9619931843228,34.931809568459876,1.5906531003050781,0.3274120584327409,0.3,0.022,0.007,0.06,0.7
9.5,2.688769232207763,30.193196735088527,27.25306439159829,34.50958437148916,1.5923993156299785,0.33587006924694024,0.3,0.022,0.007,0.06,0.7
9.600000000000001,2.593223822431743,29.971808600822214,26.580987468171323,34.087234879991506,1.594005466386968,0.34433917256268676,0.3,0.022,0.007,0.06,0.7
9.700000000000001,2.5022953244860675,29.749270529802093,25.9439346073405,33.6651688166686,1.5954729908508842,0.35280939782661713,0.3,0.022,0.007,0.06,0.7
9.8,2.4157401981005235,29.525765081159964,25.34017462518022,33.24376572809027,1.5968033790417586,0.361270685048922,0.3,0.022,0.007,0.06,0.7
9.9,2.333328194922726,29.301463772759522,24.768068161535414,32.8233784220964,1.5979981700086878,0.3697129141004395,0.3,0.022,0.007,0.06,0.7
10.0,2.2548416883203686,29.076527669939583,24.226063032962852,32.404334358595875,1.5990589492126697,0.3781259343946516,0.3,0.022,0.007,0.06,0.7
10.100000000000001,2.1800750253782346,28.85110794941606,23.712689745334536,31.986936991565443,1.5999873459995448,0.3864995948378698,0.3,0.022,0.007,0.06,0.7
10.200000000000001,2.108833902320543,28.625346438343485,23.22655717141487,31.57146706077952,1.6007850311544596,0.39482377392955403,0.3,0.022,0.007,0.06,0.7
10.3,2.04093476417854,28.39937612873642,22.766348396676868,31.158183832422427,1.601453714529635,0.4030884098935587,0.3,0.022,0.007,0.06,0.7
10.4,1.976204229177429,28.17332166761416,22.33081673489205,30.74732628825897,1.601995142737667,0.41128353072014195,0.3,0.022,0.007,0.06,0.7
10.5,1.914478538027726,27.94729982336361,21.918781913577657,30.33911426347917,1.602411096903079,0.4193992839978173,0.3,0.022,0.007,0.06,0.7
10.600000000000001,1.8556030280666964,27.721419928919474,21.5291264281785,29.93374953369855,1.6027033904653996,0.42742596641358727,0.3,0.022,0.007,0.06,0.7
10.700000000000001,1.799431631999106,27.495784302441518,21.160792062869227,29.531416851895553,1.6028738670276166,0.43535405279981215,0.3,0.022,0.007,0.06,0.7
10.8,1.7458264008273354,27.270488646229488,20.812776575057395,29.13228493631132,1.6029243982444619,0.44317422460596667,0.3,0.022,0.007,0.06,0.7
10.9,1.6946570504337792,27.04562242465982,20.48413054002392,28.736507410531043,1.602856881745612,0.45087739767387464,0.3,0.022,0.007,0.06,0.7
11.0,1.6458005311788173,26.8212692219576,20.173954351632617,28.34422369711786,1.6026732390895109,0.4584547491957423,0.3,0.022,0.007,0.06,0.7
11.100000000000001,1.5991406198014817,26.59750708063439,19.88139537465465,27.955559866284844,1.6023754137441597,0.46589774373549175,0.3,0.022,0.007,0.06,0.7
11.200000000000001,1.5545675328537045,26.37440882142957,19.605645243968937,27.570629441174276,1.6019653690918387,0.47319815819559896,0.3,0.022,0.007,0.06,0.7
11.3,1.5119775608596415,26.15204234559167,19.345937305700303,27.189534161370013,1.6014450864553447,0.4803481056139275,0.3,0.022,0.007,0.06,0.7
11.4,1.471272722366308,25.930470920328094,19.1015441952295,26.812364706302816,1.600816563143923,0.48734005767799043,0.3,0.022,0.007,0.06,0.7
11.5,1.4323604370383107,25.70975344823798,18.871775546940775,26.43920138022362,1.6000818105176524,0.4941668658477346,0.3,0.022,0.007,0.06,0.7
11.600000000000001,1.3951532169457657,25.489944721525088,18.655975830553153,26.070114760418832,1.59924285206959,0.5008217809823814,0.3,0.022,0.007,0.06,0.7
11.700000000000001,1.3595683751988155,25.271095661766136,18.453522308901444,25.70516631032786,1.5983017215255146,0.5072984713721328,0.3,0.022,0.007,0.06,0.7
11.8,1.3255277510929877,25.053253545985914,18.263823112084264,25.344408959198272,1.5972604609615895,0.5135910390817052,0.3,0.022,0.007,0.06,0.7
11.9,1.2929574509456747,24.836462219764677,18.086315422972316,24.987887649880633,1.5961211189407347,0.5196940345197146,0.3,0.022,0.007,0.06,0.7
12.0,1.2617876038241675,24.620762298075864,17.92046376916468,24.635639856324765,1.5948857486689125,0.5256024691559289,0.3,0.022,0.007,0.06,0.7
12.100000000000001,1.231952131388999,24.40619135452405,17.76575841658922,24.28769607229336,1.593556406172915,0.5313118263173275,0.3,0.022,0.007,0.06,0.7
12.200000000000001,1.2033885311020458,24.192784099624436,17.621713860061035,23.94408027275916,1.5921351485015873,0.536818070003746,0.3,0.022,0.007,0.06,0.7
12.3,1.1760376720762529,23.980572548736276,17.48786740623687,23.604810349399067,1.5906240319527154,0.5421176516746056,0.3,0.022,0.007,0.06,0.7
12.4,1.1498436028723888,23.769586180234207,17.363777844530805,23.26989852154377,1.5890251103280673,0.5472075149697806,0.3,0.022,0.007,0.06,0.7
12.5,1.1247533705774837,23.559852084472972,17.249024201685028,22.93935172388533,1.5873404332192858,0.552085098339963,0.3,0.022,0.007,0.06,0.7
12.600000000000001,1.1007168505291216,23.3513951040735,17.143204575817464,22.613171972188635,1.5855720443275025,0.5567483355748534,0.3,0.022,0.007,0.06,0.7
12.700000000000001,1.0776865860792693,23.144237966031163,17.04593504589427,22.291356708195867,1.5837219798196622,0.5611956542310281,0.3,0.022,0.007,0.06,0.7
12.8,1.055617637820544,22.938401406120875,16.956848652698856,21.973899124857027,1.581792266724625,0.5654259719752739,0.3,0.022,0.007,0.06,0.7
12.9,1.0344674417265636,22.733904286048276,16.87559444748945,21.660788472964068,1.5797849213721518,0.5694386908733893,0.3,0.022,0.007,0.06,0.7
13.0,1.014195675686104,22.530763703771903,16.801836604654557,21.352010350212034,1.577701947877866,0.5732336896687834,0.3,0.022,0.007,0.06,0.7
13.100000000000001,0.9947641339381039,22.32899509739772,16.735253594789267,21.047546973657685,1.575545336677235,0.5768113141094597,0.3,0.022,0.007,0.06,0.7
13.200000000000001,0.9761366089409883,22.12861234302498,16.67553741472631,20.747377436494812,1.573317063111527,0.5801723653960011,0.3,0.022,0.007,0.06,0.7
13.3,0.9582787802352769,21.929627846900907,16.62239287116358,20.4514779500159,1.5710190860685687,0.5833180868367691,0.3,0.022,0.007,0.06,0.7
13.4,0.9411581098829451,21.73205263222121,16.575536914635688,20.159822071582052,1.5686533466809671,0.5862501488095188,0.3,0.022,0.007,0.06,0.7
13.5,0.9247437440904861,21.535896420894062,16.53469802068109,19.872380919377353,1.5662217670842644,0.5889706321408279,0.3,0.022,0.007,0.06,0.7
13.600000000000001,0.9090064206450639,21.341167710566562,16.499615615159357,19.58912337467996,1.5637262492372672,0.5914820100259679,0.3,0.022,0.007,0.06,0.7
13.700000000000001,0.8939183818145565,21.14787384719528,16.470039540775446,19.31001627234051,1.561168673806545,0.5937871286219429,0.3,0.022,0.007,0.06,0.7
13.8,0.8794532923826575,20.956021093425786,16.44572956197054,19.035024580118538,1.5585508991168144,0.5958891864552486,0.3,0.022,0.007,0.06,0.7
13.9,0.8655861625095611,20.76561469303038,16.426454905441965,18.764111567489937,1.5558747601686411,0.597791712793311,0.3,0.022,0.007,0.06,0.7
14.0,0.8522932751271196,20.576658931638406,16.411993833658972,18.497238964502642,1.5531420677245757,0.5994985451344722,0.3,0.022,0.007,0.06,0.7
14.100000000000001,0.8395521175947487,20.38915719397944,16.40213324884682,18.23436711122395,1.5503546074645347,0.6010138059756845,0.3,0.022,0.007,0.06,0.7
14.200000000000001,0.8273413173588143,20.20311201784647,16.3966683250189,17.975455098290986,1.5475141392109037,0.6023418790197267,0.3,0.022,0.007,0.06,0.7
14.3,0.8156405813737801,20.01852514497368,16.39540216574592,17.72046089904579,1.5446223962235224,0.603487384984712,0.3,0.022,0.007,0.06,0.7
14.4,0.8044306390580696,19.835397569011715,16.39814548546232,17.469341493708303,1.541681084564381,0.60445515717794,0.3,0.022,0.007,0.06,0.7
14.5,0.7936931885714421,19.65372958077218,16.404716312223172,17.222052986014035,1.5386918825315425,0.605250216993757,0.3,0.022,0.007,0.06,0.7
14.600000000000001,0.7834108462137244,19.473520810902833,16.41493970993957,16.978550712718434,1.5356564401614934,0.6058777494911092,0.3,0.022,0.007,0.06,0.7
14.700000000000001,0.7735670987570195,19.294770270145015,16.42864751823656,16.73878934634675,1.5325763787988242,0.6063430792009625,0.3,0.022,0.007,0.06,0.7
14.8,0.7641462585350789,19.1174763873157,16.445678108195004,16.502722991546563,1.5294532907318665,0.6066516463068432,0.3,0.022,0.007,0.06,0.7
14.9,0.7551334211243893,18.941637045147953,16.465876152356337,16.270305275379886,1.5262887388926358,0.606808983333535,0.3,0.022,0.007,0.06,0.7
15.0,0.746514425461746,18.767249614115357,16.489092407486954,16.041489431872964,1.5230842566191953,0.6068206924696129,0.3,0.022,0.007,0.06,0.7
15.100000000000001,0.738275816252686,18.594310984358433,16.515183508716092,15.816228381124253,1.519841347478326,0.6066924236391489,0.3,0.022,0.007,0.06,0.7
15.200000000000001,0.7304048085341693,18.42281759582381,16.54401177377697,15.594474803254823,1.516561485146192,0.6064298534267639,0.3,0.022,0.007,0.06,0.7
15.3,0.7228892542633611,18.252765466720295,16.57544501619491,15.376181207470125,1.513246113344512,0.6060386649484127,0.3,0.022,0.007,0.06,0.7
15.4,0.7157176108123141,18.084150220389585,16.60935636637764,15.161299996487951,1.509896645829608,0.6055245287480381,0.3,0.022,0.007,0.06,0.7
15.5,0.7088789112558016,17.916967110683462,16.645624099671203,14.949783526574201,1.506514466431564,0.6048930847877171,0.3,0.022,0.007,0.06,0.7
15.600000000000001,0.7023627363465457,17.7512110459338,16.684131470549247,14.741584163415816,1.5031009291406496,0.604149925586314,0.3,0.022,0.007,0.06,0.7
15.700000000000001,0.6961591880786396,17.586876611596427,16.724766552203555,14.536654334048748,1.4996573582380757,0.6033005805491243,0.3,0.022,0.007,0.06,0.7
15.8,0.690258864746115,17.42395809164505,16.767422080898584,14.334946575048189,1.4961850484681145,0.6023505015187052,0.3,0.022,0.007,0.06,0.7
15.9,0.6846528374093643,17.26244948878686,16.81199530454257,14.136413577178224,1.4926852652485902,0.6013050495651884,0.3,0.022,0.007,0.06,0.7
16.0,0.6793326276875372,17.102344543567053,16.858387835011527,13.941008226688783,1.4891592449167474,0.600169483022988,0.3,0.022,0.007,0.06,0.7
16.1,0.6742901868000887,16.94363675242561,16.906505503840286,13.748683643438927,1.4856081950075284,0.5989489467700775,0.3,0.022,0.007,0.06,0.7
16.2,0.6695178757854084,16.786319384765754,16.9562582209662,13.559393216017256,1.4820332945613328,0.597648462736003,0.3,0.022,0.007,0.06,0.7
16.3,0.6650084468289069,16.63038549909001,17.007559836276148,13.373090634022468,1.4784356944583925,0.5962729216156128,0.3,0.022,0.007,0.06,0.7
16.400000000000002,0.6607550256371023,16.47582795825651,17.06032800376603,13.18972991765969,1.4748165177769732,0.5948270757571757,0.3,0.022,0.007,0.06,0.7
16.5,0.6567510947981627,16.32263944390493,17.114484048173917,13.009265444801263,1.471176860172702,0.5933155331861742,0.3,0.022,0.007,0.06,0.7
16.6,0.6529904780730164,16.170812470098692,17.16995283399378,12.83165197565402,1.4675177902764287,0.5917427527196238,0.3,0.022,0.007,0.06,0.7
16.7,0.6494673255645762,16.02033939622713,17.226662636816133,12.656844675168793,1.4638403501081358,0.5901130401202893,0.3,0.022,0.007,0.06,0.7
16.8,0.6461760997158423,15.871212439208888,17.28454501697547,12.484799133321834,1.4601455555045406,0.588430545235641,0.3,0.022,0.007,0.06,0.7
16.900000000000002,0.6431115620906588,15.72342368503531,17.343534695512144,12.315471383392113,1.4564343965581559,0.5866992600627972,0.3,0.022,0.007,0.06,0.7
17.0,0.6402687608937281,15.576965099690344,17.40356943247882,12.148817918352854,1.4527078380657132,0.5849230176779966,0.3,0.022,0.007,0.06,0.7
17.1,0.637643019189137,15.431828539481334,17.46458990763923,11.984795705490415,1.4489668199839858,0.5831054919672984,0.3,0.022,0.007,0.06,0.7
17.2,0.6352299237791292,15.288005760813096,17.526539603619685,11.823362199358437,1.4452122578911886,0.5812501980941581,0.3,0.022,0.007,0.06,0.7
17.3,0.63302531470719,15.14548842943578,17.5893646915828,11.6644753531703,1.4414450434522694,0.5793604936392218,0.3,0.022,0.007,0.06,0.7
17.400000000000002,0.631025275351694,15.004268129195232,17.653013919497738,11.508093628728112,1.4376660448865413,0.5774395803480482,0.3,0.022,0.007,0.06,0.7
17.5,0.629226123078411,14.864336370312975,17.717438503083127,11.354176004981873,1.433876107436242,0.5754905064234429,0.3,0.022,0.007,0.06,0.7
17.6,0.6276244004220922,14.725684597221314,17.7825920194977,11.202681985307997,1.430076053834736,0.5735161693005975,0.3,0.022,0.007,0.06,0.7
17.7,0.6262168667691566,14.58830419597763,17.848430303850073,11.053571603592063,1.4262666847731997,0.5715193188452024,0.3,0.022,0.007,0.06,0.7
17.8,0.6250004905151915,14.452186501280575,17.914911348593563,10.9068054291965,1.4224487793647569,0.5695025609170656,0.3,0.022,0.007,0.06,0.7
17.900000000000002,0.6239724416725697,14.317322803109555,17.9819952058646,10.76234457088989,1.4186230956051389,0.567468361244466,0.3,0.022,0.007,0.06,0.7
18.0,0.6231300849049735,14.183704353007691,18.049643892814814,10.620150679810656,1.4147903708290621,0.565419049557414,0.3,0.022,0.007,0.06,0.7
18.1,0.6224709729670159,14.051322370027341,18.11782129997728,10.480185951534166,1.4109513221616146,0.5633568239311453,0.3,0.022,0.007,0.06,0.7
18.2,0.6219928405284666,13.920168046356121,18.18649310269723,10.342413127308625,1.4071066469640379,0.5612837552944507,0.3,0.022,0.007,0.06,0.7
18.3,0.6216935983638173,13.790232552640445,18.255626675646962,10.206795494521634,1.4032570232733867,0.5592017920608195,0.3,0.022,0.007,0.06,0.7
