time,prey,predator,bacteria,virus,immune,nutrient,alpha,beta,phi,mutation_rate,curiosity
0.0,40.0,9.0,10.0,5.0,1.0,100.0,0.25,0.02,0.005,0.05,0.4
0.1,40.26996436652915,9.275358406107117,275.5562333413042,5.007611866831574,1.0011035564014583,46.60364666820933,0.25,0.02,0.005,0.05,0.4
0.2,40.51898984979715,9.561623416931678,319.3399671241794,5.158855378208413,1.0044951814497076,36.89167443262244,0.25,0.02,0.005,0.05,0.4
0.30000000000000004,40.745766391653135,9.859069696379182,254.1850471278279,5.302047563187294,1.0030042218283597,49.0205451968548,0.25,0.02,0.005,0.05,0.4
0.4,40.94897763389383,10.167955966500795,295.8046836036554,5.492319606607581,1.0088532922998679,39.59848744941217,0.25,0.02,0.005,0.05,0.4
0.5,41.12730810819458,10.488521554359032,305.07727852983476,5.664797062818402,1.0126656567998764,36.74286052898864,0.25,0.02,0.005,0.05,0.4
0.6000000000000001,41.27945121409805,10.820982675513843,297.80073265611134,5.849773742338154,1.0169388675164714,37.16052965899094,0.25,0.02,0.005,0.05,0.4
0.7000000000000001,41.404117984678734,11.16552846675848,288.67129620727104,6.048213591362866,1.0219777198160394,37.91054575095374,0.25,0.02,0.005,0.05,0.4
0.8,41.500046624972434,11.522316787745092,271.7967746963775,6.260440374432893,1.0276205039106674,40.172764089923625,0.25,0.02,0.005,0.05,0.4
0.9,41.56601279148341,11.891469819004369,244.1540926546256,6.488487777769194,1.0338722999897538,44.546730507905025,0.25,0.02,0.005,0.05,0.4
1.0,41.6008405621273,12.273069492510738,192.1694281361243,6.738461079659401,1.0407849937654887,53.728209579974255,0.25,0.02,0.005,0.05,0.4
1.1,41.60341402500707,12.667152800255433,165.64599346485414,7.013536362643761,1.0483195724951169,57.75311151603829,0.25,0.02,0.005,0.05,0.4
1.2000000000000002,41.57268939173948,13.073707036091124,246.25726826001818,7.288054883950683,1.0559474587435485,40.380584947783156,0.25,0.02,0.005,0.05,0.4
1.3,41.50770751707069,13.492665036171116,164.59861095538702,7.5672550066366195,1.063154564988928,55.463549447218895,0.25,0.02,0.005,0.05,0.4
1.4000000000000001,41.40760668180107,13.923900493329498,257.47914909767536,7.85028094080457,1.0708424434801822,35.65319810544396,0.25,0.02,0.005,0.05,0.4
1.5,41.27163547128727,14.36722343038019,147.1872613376771,8.150222124095674,1.078191916433702,56.4383006501853,0.25,0.02,0.005,0.05,0.4
1.6,41.0991655578504,14.822375926140138,313.9196947569375,8.428574233334999,1.085884897053303,21.913433387067258,0.25,0.02,0.005,0.05,0.4
1.7000000000000002,40.88970417326801,15.289028195543512,35.185642332883276,8.791991207588207,1.0937231449196625,76.23392801080766,0.25,0.02,0.005,0.05,0.4
1.8,40.642906038244135,15.766775131014311,266.8802672246967,8.896343060697847,1.0986731482982308,29.272553037808883,0.25,0.02,0.005,0.05,0.4
1.9000000000000001,40.35858450048261,16.255133415793832,116.7161528834591,9.237549813067117,1.1064126871948943,57.97828690571167,0.25,0.02,0.005,0.05,0.4
2.0,40.036721622901354,16.753539320676197,359.5198490698848,9.49145169144042,1.1139512195831438,8.366890073704923,0.25,0.02,0.005,0.05,0.4
2.1,39.677476959745555,17.261347293128544,121.05999682037915,9.937192914586745,1.1225906494341122,54.48000970043467,0.25,0.02,0.005,0.05,0.4
2.2,39.28119476190234,17.777829441673653,343.2061187511432,10.200791380754621,1.130219766620385,8.998821625313916,0.25,0.02,0.005,0.05,0.4
2.3000000000000003,38.84840936442192,18.302176008410193,140.6008955158847,10.652072225233397,1.1388980048673896,47.97562750458942,0.25,0.02,0.005,0.05,0.4
2.4000000000000004,38.37984852968026,18.833496908499676,309.3324517545602,10.943063537456622,1.1467419760396504,13.127842755403933,0.25,0.02,0.005,0.05,0.4
2.5,37.87643454901535,19.370824397391928,127.29246739839246,11.383684630848506,1.1553292792294954,48.06169191228587,0.25,0.02,0.005,0.05,0.4
2.6,37.339282943874544,19.91311690472175,316.1025679657286,11.659972434958835,1.163100723800148,9.256396619501466,0.25,0.02,0.005,0.05,0.4
2.7,36.769698653929154,20.45926404862924,187.11263857065077,12.116824064661708,1.171874049024769,33.576721027469155,0.25,0.02,0.005,0.05,0.4
2.8000000000000003,36.1691696531885,21.008092816389418,238.50165600903836,12.461291560427977,1.1800375450257505,22.107746436675797,0.25,0.02,0.005,0.05,0.4
2.9000000000000004,35.5393579943731,21.558374867539694,187.833699768686,12.856867027197366,1.1884440930209772,30.939518083604362,0.25,0.02,0.005,0.05,0.4
3.0,34.88208834477021,22.10883488519638,238.71627476711558,13.205294968000917,1.1966780172760862,19.58176611639777,0.25,0.02,0.005,0.05,0.4
3.1,34.199334141242645,22.658159871114957,198.770958145879,13.608244505765693,1.2051965590356637,26.27438614832108,0.25,0.02,0.005,0.05,0.4
3.2,33.49320155551031,23.205009251508372,229.4171287445206,13.970602947155479,1.213550702346853,18.94914415021901,0.25,0.02,0.005,0.05,0.4
3.3000000000000003,32.7659115206873,23.748025634935484,212.1148404822073,14.368163884879266,1.2221147906882046,21.144146120730603,0.25,0.02,0.005,0.05,0.4
3.4000000000000004,32.019780123792266,24.28584604188407,222.74799060279798,14.747345362922,1.2306193420944307,17.799794326335068,0.25,0.02,0.005,0.05,0.4
3.5,31.25719771420958,24.817113409036395,220.65391782020927,15.139429113733755,1.2392312403056855,16.980405492536658,0.25,0.02,0.005,0.05,0.4
3.6,30.48060711285614,25.340488160449457,223.3934851024671,15.529197538657819,1.2478705712224711,15.205695972865131,0.25,0.02,0.005,0.05,0.4
3.7,29.692481329567986,25.854659633572087,225.1058184574787,15.921771103160077,1.256567877865997,13.6365336059073,0.25,0.02,0.005,0.05,0.4
3.8000000000000003,28.895301205992297,26.358357150418396,227.06380068820118,16.315356167020227,1.26531495921658,12.02151010157028,0.25,0.02,0.005,0.05,0.4
3.9000000000000004,28.091533397716212,26.85036053325898,229.0869269471925,16.709593138020622,1.2741116998918365,10.396894990542057,0.25,0.02,0.005,0.05,0.4
4.0,27.283609092791597,27.329509879493433,231.12696892714524,17.10383983083646,1.2829561554875684,8.773046431694386,0.25,0.02,0.005,0.05,0.4
4.1000000000000005,26.473903835155497,27.79471443124795,233.0860729183096,17.497327967389104,1.2918453400249768,7.170458909894225,0.25,0.02,0.005,0.05,0.4
4.2,25.66471878218261,28.244960400764825,234.7982572375161,17.889123485606373,1.3007748188398116,5.623529878468051,0.25,0.02,0.005,0.05,0.4
4.3,24.858263677672333,28.67931764168787,236.0149653066704,18.27809833145231,1.3097383480263594,4.183491285771391,0.25,0.02,0.005,0.05,0.4
4.4,24.056641767223695,29.09694508764823,236.4209635028925,18.66293179247018,1.3187277652124014,2.9152179934866043,0.25,0.02,0.005,0.05,0.4
4.5,23.261836824618047,29.49709491182188,235.7093799588316,19.04216343610655,1.3277334400743823,1.8821184314690946,0.25,0.02,0.005,0.05,0.4
4.6000000000000005,22.475702397974157,29.879115393094377,233.70941408294667,19.41429655130887,1.3367453911249996,1.1204087895134534,0.25,0.02,0.005,0.05,0.4
4.7,21.6999533254182,30.242452504957726,230.4850846457081,19.77791175235476,1.3457545942421996,0.6191710311965155,0.25,0.02,0.005,0.05,0.4
4.800000000000001,20.93615951395,30.58665027125841,226.30841458928253,20.13174374885577,1.354753682097573,0.3255948241795851,0.25,0.02,0.005,0.05,0.4
4.9,20.185741923893563,30.91134995758933,221.52607687918618,20.47471412575607,1.3637368230276836,0.1716064408875453,0.25,0.02,0.005,0.05,0.4
