time,prey,predator,bacteria,virus,immune,nutrient
0.0,40.0,9.0,10.0,5.0,1.0,100.0
0.1,38.98610797141193,9.269411523185171,275.31399722086036,5.074199407093396,1.0011022414769055,46.60783688840846
0.2,37.94691567843868,9.537089532637347,319.2028902521499,5.415153730855531,1.0045369163413225,36.746887643680886
0.30000000000000004,36.88624675920036,9.802197226846726,259.1018409790677,5.757789843921462,1.0037031716815856,47.7233635341503
0.4,35.80802126806109,10.063902375530414,302.64399092293127,6.195752866112641,1.0093606851511692,37.76301433692777
0.5,34.7162118229795,10.321386297755708,300.67281506736634,6.630238216861429,1.0132815083473357,36.96608645253703
0.6000000000000001,33.61479935365575,10.57385265432653,292.97226184974335,7.1147072489080445,1.0180757370547207,37.24362728500708
0.7000000000000001,32.50772947846752,10.820535852175896,275.9774283504174,7.652919047485601,1.023581976242954,39.30928399470393
0.8,31.398870501121493,11.060708871933484,248.10416986390416,8.251756122651333,1.0297561343418982,43.474473177733515
0.9,30.29197394264406,11.293690350513554,197.6064303088046,8.928589874287065,1.0366104470868955,52.06457139763737
1.0,29.19063841560862,11.518850777321225,163.21530938740904,9.700167829785535,1.0440937015370912,57.319604484382744
1.1,28.098277511969673,11.735617694005178,258.29072300838266,10.503360665109943,1.0516897581461206,36.69256533650029
1.2000000000000002,27.018092221427004,11.943479821887134,158.81343779319903,11.365565334001454,1.058872007848873,54.92255822782252
1.3,25.953048232391122,12.141990076491288,279.00020448799756,12.253952052823673,1.066512099644888,29.242289635547948
1.4000000000000001,24.905858300876336,12.330767463251174,113.68116704819181,13.286488343616098,1.073981269915657,60.4799244113772
1.5,23.878969711939348,12.509497880924386,369.9169084842146,14.139188662023487,1.0813602238106863,7.740450983797729
1.6,22.87455671047184,12.677933888191584,119.33214842544862,15.58178301958376,1.089822655857446,55.55249323009152
1.7000000000000002,21.89451764869563,12.83589351336861,346.0811252508124,16.541002582826973,1.097295010589301,8.636848190948527
1.8,20.94047649044005,12.983258206480997,145.57856393208806,18.10600931790538,1.105769818245712,46.39517403894993
1.9000000000000001,20.013788229386524,13.11997004684878,298.9027536796601,19.246189291009735,1.1134765682765324,13.99383430319677
2.0,19.115547720554066,13.246028327838038,139.05849355489065,20.85915259611646,1.1218067214727205,43.66566705634286
2.1,18.246601390593284,13.361485643860949,295.2954369709561,22.056063465572485,1.1294957165796735,10.670114985035
2.2,17.407561281048014,13.466443603571586,192.98067220925986,23.80112673663546,1.1379498273853714,28.762773081222974
2.3000000000000003,16.59882088689307,13.561048288184494,232.31848654203938,25.275535016944698,1.1459382884573746,18.87144608978261
2.4000000000000004,15.820572277093584,13.645485565698085,207.84179160029922,26.939692182524723,1.154148026776371,21.55386809461168
2.5,15.072824021138585,13.719976361324157,223.22684827026612,28.5587680829677,1.1622708400436328,16.336938214075513
2.6,14.355419491960529,13.784771972375506,220.50984183850895,30.28136731800975,1.1705144078144056,14.64827575917006
2.7,13.668055168041256,13.840149502952327,223.40554853340518,32.02975213215038,1.1787747517870721,11.826968067115603
2.8000000000000003,13.010298612840666,13.886407480614753,225.3610303053473,33.81991721498443,1.187079299754991,9.16444481599217
2.9000000000000004,12.381605865416795,13.923861704349497,226.63620783803628,35.63977605059823,1.1954151331097023,6.618934696032044
3.0,11.781338030161535,13.952841360940559,226.5319703803844,37.477266159982406,1.2037689741230406,4.339925598722084
3.1,11.208776904364276,13.973685435636815,224.19044642773414,39.31747782745317,1.2121228622174303,2.5110704542085442
3.2,10.663139528705122,13.986739432972923,219.0411998658814,41.143531101313656,1.2204562002894281,1.2601111657119584
3.3000000000000003,10.143591587052422,13.992352414856391,211.3025961966627,42.9381215334192,1.2287495963870816,0.5572058045025233
3.4000000000000004,9.649259617734733,13.990874355620548,201.87794013019806,44.68492078966399,1.2369872076801336,0.23448065165020593
3.5,9.17924202870564,13.982653807639094,191.72576445959038,46.369622541411864,1.2451564239508877,0.11110394748178667
3.6,8.732618933879708,13.968035866236423,181.46699600720413,47.98053951878276,1.2532469685941432,0.07142866829669638
3.7,8.308460847715727,13.947360418910831,171.40322774912718,49.508513781848634,1.261250231748015,0.061544521833367234
3.8000000000000003,7.905836290299421,13.920960661196691,161.65990674390468,50.94645038367447,1.2691586705904194,0.061149372300518666
3.9000000000000004,7.5238183662399525,13.889161859698095,152.28782812113954,52.288905732365734,1.2769653685715048,0.06366411441544005
4.0,7.161490388180964,13.852280341798888,143.3095817056645,53.53184960698958,1.2846638137775248,0.06717026669134268
4.1000000000000005,6.817950620176408,13.810622691164514,134.73641158494587,54.67253679752567,1.29224782809261,0.07115008225362948
4.2,6.49231621811195,13.764485128279237,126.57361678437358,55.70941580704152,1.2997115660986478,0.07547599226439312
4.3,6.183726444245996,13.714153055797889,118.8222930588565,56.642038681208575,1.3070495373318638,0.08012488565478193
4.4,5.891345231236439,13.659900749336485,111.4800528148455,57.47096125947106,1.3142566322870877,0.08510123375219861
4.5,5.614363168095572,13.601991175395288,104.54149147946829,58.19763389793993,1.3213281450692334,0.09041672697380512
4.6000000000000005,5.351998976709491,13.540675919328569,97.99859890067722,58.82428613677591,1.3282597903294842,0.09608479260154278
4.7,5.103500543152039,13.476195207586864,91.84115758997193,59.353809392799235,1.3350477138099974,0.10211902486369984
4.800000000000001,4.868145563251049,13.408778009810385,86.05712987950709,59.78964140560327,1.341688496475632,0.10853266025905073
4.9,4.645241856916372,13.338642207707338,80.6330275959289,60.135655508767165,1.3481791525300606,0.11533834002238223
5.0,4.434127400765735,13.265994818977621,75.55425747854915,60.3960570708153,1.3545171218097594,0.12254795465669538
5.1000000000000005,4.234170123702027,13.19103226581821,70.80543715834642,60.57528874828952,1.3607002571834192,0.13017251377931485
5.2,4.044767505391114,13.113940678755057,66.37067841387541,60.67794556053574,1.3667268076732677,0.13822202562430924
5.300000000000001,3.8653460131246815,13.034896227676898,62.23383616345421,60.70870025440651,1.3725953980645083,0.14670538236953223
5.4,3.6953604083693943,12.954065472992397,58.37872310654928,60.67223898525663,1.3783050057836643,0.15563025098216335
5.5,3.5342929504268557,12.871605730790709,54.789291064624464,60.573206997446704,1.3838549358106382,0.16500297033605488
5.6000000000000005,3.3816525210700856,12.787665446756506,51.44978090764498,60.41616373607537,1.3892447943480466,0.17482845563551624
5.7,3.2369736907830737,12.702384574375753,48.34484351999526,60.20554665114132,1.3944744619106684,0.1851101111940524
5.800000000000001,3.0998157443040926,12.615894953671265,45.45963459967938,59.94564285327196,1.399544066423406,0.1958497525263542
5.9,2.9697616805490172,12.528320687331897,42.779886240141444,59.64056773361221,1.4044539568335164,0.20704753857442248
6.0,2.8464171996519845,12.439778511650992,40.291958255951194,59.294249657079966,1.4092046776568707,0.21870191472715564
6.1000000000000005,2.729409687788951,12.350378160174271,37.98287211910653,58.910419866791955,1.4137969447927605,0.23080956711892253
6.2,2.618387208625158,12.260222718379914,35.84033020390376,58.49260678839729,1.418231622860494,0.24336538851452066
6.300000000000001,2.5130175086296656,12.169408968080221,33.85272282185677,58.04413398831803,1.422509704236133,0.25636245591179935
6.4,2.412987042108531,12.078027720550143,32.00912528531004,57.56812111307993,1.4266322899007446,0.2697920198244929
6.5,2.3180000206028444,11.986164137658523,30.299286985593078,57.06748721308722,1.4306005721533905,0.2836435050510617
6.6000000000000005,2.2277774902596303,11.893898040508082,28.713614220929387,56.54495592970384,1.434415819193016,0.29790452259438727
6.7,2.1420564398945072,11.801304205284517,27.24314826936529,56.00306209678316,1.4380793615332714,0.31256089227498507
6.800000000000001,2.0605889417081267,11.708452646177951,25.879539978321866,55.444159375151685,1.4415925801825913,0.32759667547907956
6.9,1.983141325978328,11.615408885375203,24.615021938299467,54.87042860000375,1.4449568964978308,0.34299421740367925
7.0,1.9094933905123752,11.52223421023243,23.4423791253339,54.283886576233904,1.448173763602545,0.3587341981040855
7.1000000000000005,1.8394376451957577,11.428985917828012,22.35491873529315,53.686395105337354,1.4512446592496624,0.374795691614714
7.2,1.7727785916041727,11.335717547167627,21.346439792392523,53.07967006983315,1.4541710800019123,0.3911562324006557
7.300000000000001,1.7093320373430634,11.242479099370223,20.411202993180947,52.46529043757562,1.4569545366010273,0.40779188840343766
7.4,1.648924444535165,11.149317246206966,19.543901144139422,51.844707079291624,1.459596550397631,0.4246773399678808
7.5,1.5913923116826563,11.056275527397423,18.739630464179438,51.2192513187447,1.4620986507170939,0.44178596397537545
7.6000000000000005,1.5365815879794646,10.963394537089878,17.993862950924015,50.59014315662943,1.4644623730418669,0.45908992255963266
7.7,1.4843471190345958,10.870712099967312,17.302419949919813,49.95849912717886,1.4666892578973134,0.4765602558412438
7.800000000000001,1.4345521228834734,10.778263437428578,16.661447017179597,49.32533976103464,1.4687808503354203,0.494166978184351
7.9,1.3870676951062582,10.686081324296769,16.06739012613263,48.69159663965589,1.470738699918588,0.5118791775496158
8.0,1.3417723418357317,10.594196236504738,15.51697323875376,48.058119035857736,1.4725643611136998,0.5296651175897759
8.1,1.2985515394188838,10.502636490202033,15.007177236091579,47.42568014235524,1.4742593940146023,0.5474923422048694
8.200000000000001,1.2572973194926556,10.4114283727189,14.535220184513737,46.794982895780315,1.4758253653188518,0.5653277823413272
8.3,1.217907878242629,10.320596265812062,14.098538899769883,46.166665407830436,1.477263849491947,0.583137864880448
8.4,1.1802872086314808,10.230162761604339,13.694771760609353,45.54130601825149,1.4785764300592124,0.6008886235153699
8.5,1.1443447544097238,10.140148771616145,13.321742716473002,44.91942798646797,1.47976470097197,0.6185458115598421
8.6,1.1099950847529632,10.050573629271987,12.977446429105948,44.30150384003486,1.480830268000618,0.6360750166654622
8.700000000000001,1.0771575884061524,9.961455186249509,12.660034485305438,43.68795939885013,1.4817747501127136,0.6534417774453446
8.8,1.0457561862549374,9.87280990302273,12.367802617004056,43.07917749436353,1.482599780799174,0.6706117020104941
8.9,1.0157190612861189,9.784652933935055,12.099178865142733,42.47550140295131,1.4833070093162577,0.687550588419726
9.0,0.9869784049427058,9.6969982071216,11.852712625022015,41.877238012286426,1.4838981018151385,0.7042245470243521
9.1,0.9594701789232674,9.609858499584544,11.627064512796823,41.28466073898966,1.4843747423346432,0.7206001246548257
