time,prey,predator,bacteria,virus,immune,nutrient
0.0,40.0,9.0,10.0,5.0,1.0,100.0
0.1,39.540947158016635,9.271991738665054,275.49597626752967,5.02417899861272,1.0011032278220517,46.6046869952398
0.2,39.04436810513553,9.547639584012485,319.30972498647327,5.22200782648148,1.0045057869088856,36.85528226460022
0.30000000000000004,38.51129115110212,9.826421040045904,255.4549968092338,5.412719644195782,1.0031859596277473,48.69027714431057
0.4,37.94295489360782,10.107773551944605,297.920286861019,5.661458470798785,1.0089852019222927,39.06329715183204
0.5,37.340803494606995,10.391097374828732,303.74388598272475,5.892928555738033,1.012786954193033,36.85537142528219
0.6000000000000001,36.70647904408756,10.675759100057126,297.0394770558569,6.143679666510602,1.0172001912951811,37.10876974238064
0.7000000000000001,36.04181102422137,10.961095811174692,285.94523301335124,6.414801850286552,1.0223532873002767,38.19586207419888
0.8,35.34880296110593,11.24641982373459,266.9272287722493,6.707259332499766,1.0281287061067963,40.82428886927748
0.9,34.62961642681817,11.531023945670514,234.67396390435107,7.0249924642289505,1.034529533597726,46.04821188121365
1.0,33.886552628182294,11.814187178439795,175.17390605030323,7.378025882517223,1.0416104724299893,56.64581924167027
1.1,33.122031887364436,12.095180764548719,210.23479278324805,7.7584215010753095,1.049203112441807,48.290608049996976
1.2000000000000002,32.338571380098074,12.37327447500672,157.6170011746285,8.152171040517961,1.0566765117660666,57.46439480270292
1.3,31.538761547255866,12.647743021338716,279.8233791932936,8.543452222112528,1.0643226793644902,31.717641304394018
1.4000000000000001,30.72524163231748,12.917872471480319,135.95788014550556,8.971495870345517,1.0715655424806458,59.11132928086342
1.5,29.90067481936165,13.182966547483556,344.98408839533437,9.357565093082295,1.079164125127141,16.07182801066567
1.6,29.067723452584225,13.442352685572889,0.0,9.923536240839093,1.087278962892251,89.98752321812177
1.7000000000000002,28.229024808854323,13.695387745613703,0.0,8.884682891676599,1.1007024565338412,2358.2445193486974
1.8,27.387167870105266,13.941463267193123,0.0,1.7184836070316388e+19,1.1117816368572893,9.683314544323071e+29
1.9000000000000001,26.544671503797172,14.180010182795687,0.0,inf,1.122955228067887,inf
2.0,25.703964409307712,14.410502914368939,,,,
2.1,24.867367128428448,14.632462797198192,,,,
2.2,24.03707635201483,14.84546079366958,,,,
2.3000000000000003,23.215151685249904,15.049119478410944,,,,
2.4000000000000004,22.40350496388773,15.243114294711804,,,,
2.5,21.6038921459918,15.427174099363361,,,,
2.6,20.81790774048631,15.601081028560966,,,,
2.7,20.04698167726283,15.764669730837936,,,,
2.8000000000000003,19.292378475098715,15.917826023853642,,,,
2.9000000000000004,18.555198524188647,16.06048504008439,,,,
3.0,17.83638127009893,16.192628932039405,,,,
3.1,17.136710065388787,16.314284210640594,,,,
3.2,16.45681844356697,16.42551879105569,,,,
3.3000000000000003,15.797197566705602,16.52643881882577,,,,
3.4000000000000004,15.158204601921993,16.617185345896843,,,,
3.5,14.54007179191962,16.697930921494656,,,,
3.6,13.942915999638233,16.768876157022518,,,,
3.7,13.366748525587031,16.83024631765271,,,,
3.8000000000000003,12.811485017467778,16.882287986337488,,,,
3.9000000000000004,12.276955314179489,16.925265838864984,,,,
4.0,11.762913089305249,16.959459561566906,,,,
4.1000000000000005,11.269045181932135,16.98516093654371,,,,
4.2,10.794980524516193,17.002671112958858,,,,
4.3,10.340298597993023,17.012298077176023,,,,
4.4,9.904537363106854,17.014354329342147,,,,
4.5,9.487200633767175,17.009154769491964,,,,
4.6000000000000005,9.087764873029949,16.99701479237543,,,,
4.7,8.705685405017059,16.97824858697461,,,,
4.800000000000001,8.340402046780946,16.953167634049745,,,,
4.9,7.991344172893554,16.922079392992128,,,,
5.0,7.657935232530126,16.885286167711367,,,,
5.1000000000000005,7.339596744194551,16.84308414019044,,,,
5.2,7.03575179717284,16.79576255964451,,,,
5.300000000000001,6.745828091488231,16.743603074861262,,,,
5.4,6.469260549745773,16.686879197225945,,,,
5.5,6.20549353496836,16.625855882091308,,,,
5.6000000000000005,5.953982708500157,16.56078921649453,,,,
5.7,5.714196561433307,16.49192620170709,,,,
5.800000000000001,5.485617651929921,16.419504619692795,,,,
5.9,5.2677435793779575,16.3437529732114,,,,
6.0,5.060087724635332,16.2648904900138,,,,
6.1000000000000005,4.862179783764965,16.183127182306517,,,,
6.2,4.673566120714116,16.09866395340043,,,,
6.300000000000001,4.493809962401304,16.01169274418623,,,,
6.4,4.322491457688928,15.922396712785813,,,,
6.5,4.159207619775217,15.830950441406173,,,,
6.6000000000000005,4.003572169662473,15.737520165064264,,,,
6.7,3.8552152965695727,15.642264017453414,,,,
6.800000000000001,3.71378334946923,15.545332289782168,,,,
6.9,3.578938472353133,15.446867698933405,,,,
7.0,3.4503581943655757,15.347005661765488,,,,
7.1000000000000005,3.3277349845997617,15.245874572808784,,,,
7.2,3.2107757801195294,15.14359608300149,,,,
7.300000000000001,3.099201494649568,15.040285377460393,,,,
7.4,2.9927465143647973,14.936051450597006,,,,
7.5,2.8911581862988167,14.830997377169998,,,,
7.6000000000000005,2.794196304076028,14.725220578113362,,,,
7.7,2.7016325949455613,14.618813080198962,,,,
7.800000000000001,2.6132502114507488,14.511861768784476,,,,
7.9,2.5288432304988198,14.404448633065599,,,,
8.0,2.4482161620951874,14.296651003397256,,,,
8.1,2.3711834695687526,14.1885417803745,,,,
8.200000000000001,2.2975691027330454,14.080189655471871,,,,
8.3,2.2272060450970828,13.971659323132307,,,,
8.4,2.159935875954181,13.863011684274781,,,,
8.5,2.0956083479317673,13.75430404125551,,,,
8.6,2.0340809803759066,13.645590284372288,,,,
8.700000000000001,1.975218668766722,13.536921070046473,,,,
8.8,1.918893310211299,13.428343990853804,,,,
8.9,1.8649834449357172,13.319903737604445,,,,
9.0,1.813373913594388,13.211642253695608,,,,
9.1,1.763955530130209,13.103598881977529,,,,
9.200000000000001,1.7166247698506674,12.99581050438629,,,,
9.3,1.6712834723307655,12.888311674605704,,,,
9.4,1.627838558711546,12.781134744025794,,,,
9.5,1.5862017629313334,12.674309981267792,,,,
9.600000000000001,1.5462893764040613,12.567865685545645,,,,
9.700000000000001,1.5080220056438887,12.461828294131989,,,,
9.8,1.471324342326534,12.35622248419294,,,,
9.9,1.4361249452743603,12.251071269251096,,,,
10.0,1.4023560338533125,12.14639609053006,,,,
10.100000000000001,1.369953292274586,12.04221690342699,,,,
10.200000000000001,1.3388556843016837,11.93855225935209,,,,
10.3,1.30900527787375,11.835419383165986,,,,
10.4,1.2803470791682183,11.732834246437632,,,,
10.5,1.2528288756394683,11.630811636736807,,,,
10.600000000000001,1.226401087584975,11.529365223166652,,,,
10.700000000000001,1.2010166278060412,11.428507618333024,,,,
10.8,1.1766307689463653,11.328250436938802,,,,
10.9,1.1532010181081873,11.228604351182797,,,,
11.0,1.1306869983623966,11.129579143134531,,,,
11.100000000000001,1.109050336785605,11.03118375424799,,,,
11.200000000000001,1.0882545586736785,10.933426332169487,,,,
11.3,1.068264987597462,10.83631427498707,,,,
11.4,1.0490486509823507,10.739854273061454,,,,
11.5,1.0305741909088808,10.64405234857128,,,,
11.600000000000001,1.0128117798465948,10.548913892898547,,,,
11.700000000000001,0.9957330410480293,10.454443701973508,,,,
11.8,0.9793109733437589,10.360646009691937,,,,
11.9,0.9635198800929815,10.267524519511596,,,,
12.0,0.9483353020571423,10.175082434328981,,,,
12.100000000000001,0.9337339539765604,10.083322484731896,,,,
12.200000000000001,0.919693664641937,9.992246955718146,,,,
12.3,0.9061933202640041,9.90185771196568,,,,
12.4,0.8932128109554128,9.812156221734758,,,,
12.5,0.8807329801492811,9.723143579478219,,,,
12.600000000000001,0.8687355767886304,9.634820527231708,,,,
12.700000000000001,0.8572032101302552,9.547187474851636,,,,
12.8,0.8461193070154063,9.460244519164846,,,,
12.9,0.8354680714680406,9.37399146209038,,,,
13.0,0.8252344464893238,9.288427827790283,,,,
13.100000000000001,0.8154040779245711,9.203552878903166,,,,
13.200000000000001,0.8059632802859126,9.11936563191122,,,,
13.3,0.7968990044206693,9.03586487168848,,,,
13.4,0.7881988069217672,8.953049165275422,,,,
13.5,0.7798508211824899,8.87091687492243,,,,
13.600000000000001,0.7718437300035176,8.789466170442225,,,,
13.700000000000001,0.7641667396655226,8.708695040909095,,,,
13.8,0.7568095553856109,8.62860130574062,,,,
13.9,0.7497623580806301,8.54918262519552,,,,
14.0,0.7430157823648263,8.470436510319397,,,,
14.100000000000001,0.7365608957135329,8.392360332368307,,,,
14.200000000000001,0.7303891787285293,8.314951331738419,,,,
14.3,0.7244925064444424,8.238206626428422,,,,
14.4,0.7188631306190665,8.162123220059824,,,,
14.5,0.713493662953786,8.086698009478877,,,,
14.600000000000001,0.7083770591933986,8.01192779196254,,,,
14.700000000000001,0.7035066040575602,7.937809272049615,,,,
14.8,0.698875896958837,7.864339068017007,,,,
14.9,0.6944788384649383,7.791513718019958,,,,
15.0,0.6903096174651511,7.7193296859140474,,,,
15.100000000000001,0.6863626990032942,7.647783366775751,,,,
15.200000000000001,0.682632812741674,7.576871092137433,,,,
15.3,0.6791149420225592,7.506589134951759,,,,
15.4,0.67580431349561,7.436933714299682,,,,
15.5,0.6726963872815006,7.367900999855396,,,,
15.600000000000001,0.6697868476436719,7.299487116120891,,,,
15.700000000000001,0.6670715941417502,7.23168814644206,,,,
15.8,0.6645467332416719,7.1645001368176775,,,,
