time,prey,predator,bacteria,virus,immune,nutrient,alpha,beta,phi,mutation_rate,curiosity
1.6,40.68657668681413,14.756535528840589,0.0,9.923536240839093,1.087278962892251,89.98752321812177,0.22,0.018,0.006,0.04,0.6
1.7000000000000002,40.484759505316006,15.214888363077119,0.0,8.884682891676599,1.1007024565338412,2358.2445193486974,0.22,0.018,0.006,0.04,0.6
1.8,40.25032739989617,15.684056969345276,0.0,1.7184836070316388e+19,1.1117816368572893,9.683314544323071e+29,0.22,0.018,0.006,0.04,0.6
1.9000000000000001,39.983095035717234,16.16363822374603,0.0,inf,1.122955228067887,inf,0.22,0.018,0.006,0.04,0.6
2.0,39.68300756118689,16.65315941383121,,,,,0.22,0.018,0.006,0.04,0.6
2.1,39.35014767122699,17.152076657806813,,,,,0.22,0.018,0.006,0.04,0.6
2.2,38.984741631048784,17.65977399391395,,,,,0.22,0.018,0.006,0.04,0.6
2.3000000000000003,38.587164085550256,18.175563216275084,,,,,0.22,0.018,0.006,0.04,0.6
2.4000000000000004,38.15794148955389,18.698684525076082,,,,,0.22,0.018,0.006,0.04,0.6
2.5,37.697754009773604,19.228308047700377,,,,,0.22,0.018,0.006,0.04,0.6
2.6,37.20743577069734,19.76353627340288,,,,,0.22,0.018,0.006,0.04,0.6
2.7,36.68797334332142,20.303407427501696,,,,,0.22,0.018,0.006,0.04,0.6
2.8000000000000003,36.140502407440245,20.8468997922039,,,,,0.22,0.018,0.006,0.04,0.6
2.9000000000000004,35.56630255428367,21.39293696053283,,,,,0.22,0.018,0.006,0.04,0.6
3.0,34.96679023575195,21.94039398797971,,,,,0.22,0.018,0.006,0.04,0.6
3.1,34.34350990814181,22.48810438416174,,,,,0.22,0.018,0.006,0.04,0.6
3.2,33.69812346071844,23.03486786471207,,,,,0.22,0.018,0.006,0.04,0.6
3.3000000000000003,33.03239806126811,23.57945876268079,,,,,0.22,0.018,0.006,0.04,0.6
3.4000000000000004,32.34819259031078,24.120634979720858,,,,,0.22,0.018,0.006,0.04,0.6
3.5,31.647442871428442,24.65714734105975,,,,,0.22,0.018,0.006,0.04,0.6
3.6,30.932145935747712,25.187749205422932,,,,,0.22,0.018,0.006,0.04,0.6
3.7,30.204343582765606,25.711206172258386,,,,,0.22,0.018,0.006,0.04,0.6
3.8000000000000003,29.46610551644609,26.226305724229118,,,,,0.22,0.018,0.006,0.04,0.6
3.9000000000000004,28.719512344179243,26.7318666432205,,,,,0.22,0.018,0.006,0.04,0.6
4.0,27.966638726477886,27.226748043073915,,,,,0.22,0.018,0.006,0.04,0.6
4.1000000000000005,27.209536957253157,27.709857871722996,,,,,0.22,0.018,0.006,0.04,0.6
4.2,26.45022123859174,28.18016074899177,,,,,0.22,0.018,0.006,0.04,0.6
4.3,25.690652890919306,28.636685023459098,,,,,0.22,0.018,0.006,0.04,0.6
4.4,24.932726710330698,29.078528951802365,,,,,0.22,0.018,0.006,0.04,0.6
4.5,24.17825865097179,29.504865926106845,,,,,0.22,0.018,0.006,0.04,0.6
4.6000000000000005,23.428974973089957,29.9149486979098,,,,,0.22,0.018,0.006,0.04,0.6
4.7,22.68650295821451,30.308112571376324,,,,,0.22,0.018,0.006,0.04,0.6
4.800000000000001,21.952363253354548,30.683777561146822,,,,,0.22,0.018,0.006,0.04,0.6
4.9,21.227963867491702,31.041449532298692,,,,,0.22,0.018,0.006,0.04,0.6
5.0,20.51459580723264,31.380720359876808,,,,,0.22,0.018,0.006,0.04,0.6
5.1000000000000005,19.81343030530784,31.70126716304814,,,,,0.22,0.018,0.006,0.04,0.6
5.2,19.125517566468247,32.00285068374619,,,,,0.22,0.018,0.006,0.04,0.6
5.300000000000001,18.45178693080676,32.285312891458794,,,,,0.22,0.018,0.006,0.04,0.6
5.4,17.793048334940604,32.54857390448731,,,,,0.22,0.018,0.006,0.04,0.6
5.5,17.149994936928866,32.79262832360597,,,,,0.22,0.018,0.006,0.04,0.6
5.6000000000000005,16.523206761157084,33.01754107672882,,,,,0.22,0.018,0.006,0.04,0.6
5.7,15.913155214415212,33.22344287319221,,,,,0.22,0.018,0.006,0.04,0.6
5.800000000000001,15.320208323608467,33.41052536389446,,,,,0.22,0.018,0.006,0.04,0.6
5.9,14.744636548455356,33.57903609915938,,,,,0.22,0.018,0.006,0.04,0.6
6.0,14.186619028566186,33.729273370187336,,,,,0.22,0.018,0.006,0.04,0.6
6.1000000000000005,13.646250132853927,33.861581012710666,,,,,0.22,0.018,0.006,0.04,0.6
6.2,13.123546189705694,33.976343243352716,,,,,0.22,0.018,0.006,0.04,0.6
6.300000000000001,12.618452288162972,34.07397959054605,,,,,0.22,0.018,0.006,0.04,0.6
6.4,12.130849052993632,34.15493997300708,,,,,0.22,0.018,0.006,0.04,0.6
6.5,11.660559309519405,34.219699969959194,,,,,0.22,0.018,0.006,0.04,0.6
6.6000000000000005,11.207354566986686,34.26875631876834,,,,,0.22,0.018,0.006,0.04,0.6
6.7,10.770961261804372,34.30262266758153,,,,,0.22,0.018,0.006,0.04,0.6
6.800000000000001,10.351066713858037,34.32182560307405,,,,,0.22,0.018,0.006,0.04,0.6
6.9,9.947324760149506,34.326900966607866,,,,,0.22,0.018,0.006,0.04,0.6
7.0,9.559361040070328,34.31839046603876,,,,,0.22,0.018,0.006,0.04,0.6
7.1000000000000005,9.186777915615853,34.2968385851076,,,,,0.22,0.018,0.006,0.04,0.6
7.2,8.829159017748841,34.26278978781029,,,,,0.22,0.018,0.006,0.04,0.6
7.300000000000001,8.48607341693122,34.21678601133873,,,,,0.22,0.018,0.006,0.04,0.6
7.4,8.157079421592995,34.159364438082704,,,,,0.22,0.018,0.006,0.04,0.6
7.5,7.841728013055302,34.09105553472864,,,,,0.22,0.018,0.006,0.04,0.6
7.6000000000000005,7.539565929242622,34.01238134462798,,,,,0.22,0.018,0.006,0.04,0.6
7.7,7.250138412491089,33.92385401827177,,,,,0.22,0.018,0.006,0.04,0.6
7.800000000000001,6.972991638974774,33.825974565835345,,,,,0.22,0.018,0.006,0.04,0.6
7.9,6.70767484882098,33.71923181528372,,,,,0.22,0.018,0.006,0.04,0.6
8.0,6.453742196958879,33.60410155939297,,,,,0.22,0.018,0.006,0.04,0.6
8.1,6.210754345229335,33.481045875188826,,,,,0.22,0.018,0.006,0.04,0.6
8.200000000000001,5.978279816358369,33.35051259967705,,,,,0.22,0.018,0.006,0.04,0.6
8.3,5.755896130136729,33.21293494629399,,,,,0.22,0.018,0.006,0.04,0.6
8.4,5.543190741620502,33.068731247196546,,,,,0.22,0.018,0.006,0.04,0.6
8.5,5.339761800432401,32.918304807302235,,,,,0.22,0.018,0.006,0.04,0.6
8.6,5.145218749352478,32.76204385684948,,,,,0.22,0.018,0.006,0.04,0.6
8.700000000000001,4.959182779385699,32.600321590148546,,,,,0.22,0.018,0.006,0.04,0.6
8.8,4.781287157420318,32.4334962791123,,,,,0.22,0.018,0.006,0.04,0.6
8.9,4.611177441477432,32.261911451074305,,,,,0.22,0.018,0.006,0.04,0.6
9.0,4.448511597424839,32.085896121304756,,,,,0.22,0.018,0.006,0.04,0.6
9.1,4.292960029908643,31.905765071511087,,,,,0.22,0.018,0.006,0.04,0.6
9.200000000000001,4.1442055391608035,31.721819166450548,,,,,0.22,0.018,0.006,0.04,0.6
9.3,4.001943214282982,31.534345701580484,,,,,0.22,0.018,0.006,0.04,0.6
9.4,3.8658802725961037,31.343618775423867,,,,,0.22,0.018,0.006,0.04,0.6
9.5,3.735735853687926,31.149899681030362,,,,,0.22,0.018,0.006,0.04,0.6
9.600000000000001,3.611240775891947,30.95343731156555,,,,,0.22,0.018,0.006,0.04,0.6
9.700000000000001,3.4921372620926454,30.754468575662507,,,,,0.22,0.018,0.006,0.04,0.6
9.8,3.3781786409753503,30.553218818721852,,,,,0.22,0.018,0.006,0.04,0.6
9.9,3.269129029123518,30.34990224684979,,,,,0.22,0.018,0.006,0.04,0.6
10.0,3.164762998710632,30.144722350580594,,,,,0.22,0.018,0.006,0.04,0.6
10.100000000000001,3.0648652349362497,29.937872325942788,,,,,0.22,0.018,0.006,0.04,0.6
10.200000000000001,2.9692301868133257,29.729535490799556,,,,,0.22,0.018,0.006,0.04,0.6
10.3,2.8776617144238594,29.519885694726057,,,,,0.22,0.018,0.006,0.04,0.6
10.4,2.7899727353189934,29.309087720982664,,,,,0.22,0.018,0.006,0.04,0.6
10.5,2.7059848723445525,29.09729767940588,,,,,0.22,0.018,0.006,0.04,0.6
10.600000000000001,2.6255281048203245,28.884663389270944,,,,,0.22,0.018,0.006,0.04,0.6
10.700000000000001,2.548440424687795,28.67132475138435,,,,,0.22,0.018,0.006,0.04,0.6
10.8,2.474567498963305,28.45741410884338,,,,,0.22,0.018,0.006,0.04,0.6
10.9,2.403762339588546,28.243056596055453,,,,,0.22,0.018,0.006,0.04,0.6
11.0,2.335884981554984,28.028370475745138,,,,,0.22,0.018,0.006,0.04,0.6
11.100000000000001,2.270802169990339,27.813467463793074,,,,,0.22,0.018,0.006,0.04,0.6
11.200000000000001,2.2083870567310493,27.59845304185061,,,,,0.22,0.018,0.006,0.04,0.6
11.3,2.1485189067621993,27.383426757758855,,,,,0.22,0.018,0.006,0.04,0.6
11.4,2.0910828147834346,27.168482513872256,,,,,0.22,0.018,0.006,0.04,0.6
11.5,2.0359694320538417,26.953708843446787,,,,,0.22,0.018,0.006,0.04,0.6
11.600000000000001,1.983074703578671,26.739189175302208,,,,,0.22,0.018,0.006,0.04,0.6
11.700000000000001,1.9322996156244092,26.525002087008332,,,,,0.22,0.018,0.006,0.04,0.6
11.8,1.8835499534844573,26.311221546877697,,,,,0.22,0.018,0.006,0.04,0.6
11.9,1.8367360693640977,26.097917145072525,,,,,0.22,0.018,0.006,0.04,0.6
12.0,1.7917726602092363,25.88515431415338,,,,,0.22,0.018,0.006,0.04,0.6
12.100000000000001,1.7485785552674276,25.672994539411146,,,,,0.22,0.018,0.006,0.04,0.6
12.200000000000001,1.707076513140863,25.461495559333812,,,,,0.22,0.018,0.006,0.04,0.6
12.3,1.667193028068405,25.250711556565363,,,,,0.22,0.018,0.006,0.04,0.6
12.4,1.628858145156535,25.040693339716842,,,,,0.22,0.018,0.006,0.04,0.6
12.5,1.592005284266513,24.83148851638943,,,,,0.22,0.018,0.006,0.04,0.6
12.600000000000001,1.5565710722564738,24.623141657767018,,,,,0.22,0.018,0.006,0.04,0.6
12.700000000000001,1.5224951832719875,24.41569445513124,,,,,0.22,0.018,0.006,0.04,0.6
12.8,1.4897201867763428,24.209185868646117,,,,,0.22,0.018,0.006,0.04,0.6
12.9,1.4581914030119394,24.00365226875196,,,,,0.22,0.018,0.006,0.04,0.6
13.0,1.4278567655863752,23.79912757050004,,,,,0.22,0.018,0.006,0.04,0.6
13.100000000000001,1.3986666908806866,23.595643361150255,,,,,0.22,0.018,0.006,0.04,0.6
13.200000000000001,1.3705739539824708,23.39322902134431,,,,,0.22,0.018,0.006,0.04,0.6
13.3,1.3435335708530167,23.191911840156724,,,,,0.22,0.018,0.006,0.04,0.6
13.4,1.3175026864448596,22.991717124315375,,,,,0.22,0.018,0.006,0.04,0.6
13.5,1.2924404684941706,22.79266830187265,,,,,0.22,0.018,0.006,0.04,0.6
13.600000000000001,1.2683080067209134,22.594787020597384,,,,,0.22,0.018,0.006,0.04,0.6
13.700000000000001,1.2450682171786036,22.398093241347063,,,,,0.22,0.018,0.006,0.04,0.6
13.8,1.2226857515046774,22.202605326668916,,,,,0.22,0.018,0.006,0.04,0.6
13.9,1.2011269108317848,22.00834012486802,,,,,0.22,0.018,0.006,0.04,0.6
14.0,1.1803595641297127,21.815313049770083,,,,,0.22,0.018,0.006,0.04,0.6
14.100000000000001,1.1603530707570062,21.623538156396407,,,,,0.22,0.018,0.006,0.04,0.6
14.200000000000001,1.1410782070106555,21.433028212758565,,,,,0.22,0.018,0.006,0.04,0.6
14.3,1.1225070964713832,21.243794767970716,,,,,0.22,0.018,0.006,0.04,0.6
14.4,1.1046131439510687,21.0558482168681,,,,,0.22,0.018,0.006,0.04,0.6
14.5,1.087370972857646,20.869197861311218,,,,,0.22,0.018,0.006,0.04,0.6
14.600000000000001,1.0707563658013821,20.683851968346524,,,,,0.22,0.018,0.006,0.04,0.6
14.700000000000001,1.054746208274763,20.499817825385996,,,,,0.22,0.018,0.006,0.04,0.6
14.8,1.0393184352462679,20.317101792559964,,,,,0.22,0.018,0.006,0.04,0.6
14.9,1.0244519805160996,20.13570935238978,,,,,0.22,0.018,0.006,0.04,0.6
15.0,1.0101267286894242,19.955645156919594,,,,,0.22,0.018,0.006,0.04,0.6
15.100000000000001,0.9963234696298892,19.776913072439278,,,,,0.22,0.018,0.006,0.04,0.6
15.200000000000001,0.9830238552631093,19.59951622192397,,,,,0.22,0.018,0.006,0.04,0.6
15.3,0.9702103586064347,19.423457025309055,,,,,0.22,0.018,0.006,0.04,0.6
15.4,0.95786623490767,19.248737237713364,,,,,0.22,0.018,0.006,0.04,0.6
15.5,0.9459754847814751,19.0753579857175,,,,,0.22,0.018,0.006,0.04,0.6
15.600000000000001,0.93452281923797,18.90331980179853,,,,,0.22,0.018,0.006,0.04,0.6
15.700000000000001,0.9234936265035895,18.73262265701713,,,,,0.22,0.018,0.006,0.04,0.6
15.8,0.9128739405394927,18.563265992048013,,,,,0.22,0.018,0.006,0.04,0.6
15.9,0.9026504111678428,18.3952487466399,,,,,0.22,0.018,0.006,0.04,0.6
16.0,0.8928102757210334,18.22856938758657,,,,,0.22,0.018,0.006,0.04,0.6
16.1,0.8833413321334644,18.06322593528629,,,,,0.22,0.018,0.006,0.04,0.6
16.2,0.8742319133997725,17.89921598896281,,,,,0.22,0.018,0.006,0.04,0.6
16.3,0.8654708633274992,17.736536750617223,,,,,0.22,0.018,0.006,0.04,0.6
16.400000000000002,0.8570475135160543,17.57518504777631,,,,,0.22,0.018,0.006,0.04,0.6
16.5,0.8489516614975003,17.41515735509949,,,,,0.22,0.018,0.006,0.04,0.6
16.6,0.8411735499781668,17.25644981490322,,,,,0.22,0.018,0.006,0.04,0.6
16.7,0.8337038471233994,17.09905825665852,,,,,0.22,0.018,0.006,0.04,0.6
16.8,0.8265336278308683,16.942978215514366,,,,,0.22,0.018,0.006,0.04,0.6
16.900000000000002,0.8196543559408205,16.788204949896897,,,,,0.22,0.018,0.006,0.04,0.6
17.0,0.8130578673344567,16.634733458231675,,,,,0.22,0.018,0.006,0.04,0.6
17.1,0.8067363538742607,16.4825584948338,,,,,0.22,0.018,0.006,0.04,0.6
17.2,0.8006823481426142,16.331674585008244,,,,,0.22,0.018,0.006,0.04,0.6
17.3,0.7948887089374009,16.182076039400553,,,,,0.22,0.018,0.006,0.04,0.6
17.400000000000002,0.7893486074855404,16.033756967635927,,,,,0.22,0.018,0.006,0.04,0.6
17.5,0.7840555143375132,15.886711291282701,,,,,0.22,0.018,0.006,0.04,0.6
17.6,0.7790031869079406,15.74093275617429,,,,,0.22,0.018,0.006,0.04,0.6
17.7,0.7741856576291741,15.596414944121936,,,,,0.22,0.018,0.006,0.04,0.6
17.8,0.7695972226866399,15.453151284048843,,,,,0.22,0.018,0.006,0.04,0.6
17.900000000000002,0.7652324313063738,15.311135062574696,,,,,0.22,0.018,0.006,0.04,0.6
18.0,0.7610860755667799,15.170359434078026,,,,,0.22,0.018,0.006,0.04,0.6
18.1,0.7571531807081567,15.03081743026247,,,,,0.22,0.018,0.006,0.04,0.6
18.2,0.7534289959149602,14.89250196925158,,,,,0.22,0.018,0.006,0.04,0.6
18.3,0.7499089855471216,14.755405864235584,,,,,0.22,0.018,0.006,0.04,0.6
18.400000000000002,0.7465888207980134,14.619521831692252,,,,,0.22,0.018,0.006,0.04,0.6
18.5,0.7434643717578572,14.484842499202886,,,,,0.22,0.018,0.006,0.04,0.6
18.6,0.7405316998625081,14.351360412883372,,,,,0.22,0.018,0.006,0.04,0.6
18.7,0.7377870507086227,14.21906804444918,,,,,0.22,0.018,0.006,0.04,0.6
18.8,0.7352268472172339,14.08795779793225,,,,,0.22,0.018,0.006,0.04,0.6
18.900000000000002,0.7328476831287165,13.958022016066746,,,,,0.22,0.018,0.006,0.04,0.6
19.0,0.7306463168130336,13.829252986359833,,,,,0.22,0.018,0.006,0.04,0.6
19.1,0.7286196653800106,13.701642946862767,,,,,0.22,0.018,0.006,0.04,0.6
19.200000000000003,0.726764799075196,13.575184091656824,,,,,0.22,0.018,0.006,0.04,0.6
19.3,0.7250789359476321,13.449868576067859,,,,,0.22,0.018,0.006,0.04,0.6
19.400000000000002,0.7235594367765833,13.325688521622578,,,,,0.22,0.018,0.006,0.04,0.6
19.5,0.7222038002449555,13.202636020758955,,,,,0.22,0.018,0.006,0.04,0.6
19.6,0.721009658347785,13.08070314130258,,,,,0.22,0.018,0.006,0.04,0.6
19.700000000000003,0.7199747720247908,12.95988193072015,,,,,0.22,0.018,0.006,0.04,0.6
19.8,0.7190970270065591,12.840164420160749,,,,,0.22,0.018,0.006,0.04,0.6
19.900000000000002,0.7183744298644801,12.721542628295028,,,,,0.22,0.018,0.006,0.04,0.6
20.0,0.7178051042550724,12.604008564961877,,,,,0.22,0.018,0.006,0.04,0.6
20.1,0.717387287349822,12.487554234631743,,,,,0.22,0.018,0.006,0.04,0.6
20.200000000000003,0.717119326442126,12.37217163969525,,,,,0.22,0.018,0.006,0.04,0.6
20.3,0.7169996757233692,12.257852783585387,,,,,0.22,0.018,0.006,0.04,0.6
20.400000000000002,0.7170268932205801,12.144589673741095,,,,,0.22,0.018,0.006,0.04,0.6
20.5,0.7171996378885006,12.032374324419717,,,,,0.22,0.018,0.006,0.04,0.6
20.6,0.7175166668492818,11.921198759365401,,,,,0.22,0.018,0.006,0.04,0.6
20.700000000000003,0.7179768327733674,11.811055014340207,,,,,0.22,0.018,0.006,0.04,0.6
20.8,0.7185790813954605,11.70193513952434,,,,,0.22,0.018,0.006,0.04,0.6
20.900000000000002,0.7193224491597864,11.593831201791602,,,,,0.22,0.018,0.006,0.04,0.6
21.0,0.7202060609891646,11.486735286865908,,,,,0.22,0.018,0.006,0.04,0.6
21.1,0.7212291281726839,11.380639501364362,,,,,0.22,0.018,0.006,0.04,0.6
21.200000000000003,0.7223909463670476,11.275535974732183,,,,,0.22,0.018,0.006,0.04,0.6
21.3,0.7236908937069086,11.171416861074507,,,,,0.22,0.018,0.006,0.04,0.6
21.400000000000002,0.7251284290197566,11.068274340889813,,,,,0.22,0.018,0.006,0.04,0.6
21.5,0.7267030901411482,10.966100622709552,,,,,0.22,0.018,0.006,0.04,0.6
21.6,0.7284144923262909,10.864887944648299,,,,,0.22,0.018,0.006,0.04,0.6
21.700000000000003,0.7302623267541943,10.764628575868555,,,,,0.22,0.018,0.006,0.04,0.6
21.8,0.7322463591208029,10.665314817964159,,,,,0.22,0.018,0.006,0.04,0.6
21.900000000000002,0.734366428317705,10.566939006266027,,,,,0.22,0.018,0.006,0.04,0.6
22.0,0.7366224451931942,10.469493511073827,,,,,0.22,0.018,0.006,0.04,0.6
22.1,0.7390143913926236,10.372970738816974,,,,,0.22,0.018,0.006,0.04,0.6
22.200000000000003,0.7415423182751548,10.27736313314823,,,,,0.22,0.018,0.006,0.04,0.6
22.3,0.7442063459041535,10.182663175972964,,,,,0.22,0.018,0.006,0.04,0.6
22.400000000000002,0.7470066621086267,10.08886338841708,,,,,0.22,0.018,0.006,0.04,0.6
22.5,0.7499435216132362,9.9959563317364,,,,,0.22,0.018,0.006,0.04,0.6
22.6,0.7530172452345493,9.903934608170216,,,,,0.22,0.018,0.006,0.04,0.6
22.700000000000003,0.7562282191413133,9.812790861741576,,,,,0.22,0.018,0.006,0.04,0.6
22.8,0.759576894176658,9.72251777900675,,,,,0.22,0.018,0.006,0.04,0.6
22.900000000000002,0.7630637852402409,9.633108089756249,,,,,0.22,0.018,0.006,0.04,0.6
23.0,0.7666894707284584,9.54455456766958,,,,,0.22,0.018,0.006,0.04,0.6
23.1,0.7704545920309451,9.456850030925946,,,,,0.22,0.018,0.006,0.04,0.6
23.200000000000003,0.7743598530816821,9.369987342772857,,,,,0.22,0.018,0.006,0.04,0.6
23.3,0.7784060199631259,9.283959412054674,,,,,0.22,0.018,0.006,0.04,0.6
23.400000000000002,0.7825939205618581,9.198759193702893,,,,,0.22,0.018,0.006,0.04,0.6
23.5,0.7869244442743385,9.114379689189978,,,,,0.22,0.018,0.006,0.04,0.6
23.6,0.7913985417614251,9.030813946948449,,,,,0.22,0.018,0.006,0.04,0.6
23.700000000000003,0.7960172247503994,8.948055062756838,,,,,0.22,0.018,0.006,0.04,0.6
23.8,0.8007815658833094,8.866096180094079,,,,,0.22,0.018,0.006,0.04,0.6
23.900000000000002,0.805692698610511,8.784930490463818,,,,,0.22,0.018,0.006,0.04,0.6
24.0,0.8107518171283538,8.704551233690076,,,,,0.22,0.018,0.006,0.04,0.6
24.1,0.8159601763600232,8.624951698185608,,,,,0.22,0.018,0.006,0.04,0.6
24.200000000000003,0.8213190919786079,8.546125221194288,,,,,0.22,0.018,0.006,0.04,0.6
24.3,0.8268299404715219,8.468065189008744,,,,,0.22,0.018,0.006,0.04,0.6
24.400000000000002,0.8324941592454651,8.390765037164465,,,,,0.22,0.018,0.006,0.04,0.6
24.5,0.8383132467711574,8.314218250611496,,,,,0.22,0.018,0.006,0.04,0.6
24.6,0.8442887627671348,8.238418363864833,,,,,0.22,0.018,0.006,0.04,0.6
24.700000000000003,0.8504223284219432,8.163358961134575,,,,,0.22,0.018,0.006,0.04,0.6
24.8,0.8567156266541095,8.089033676436822,,,,,0.22,0.018,0.006,0.04,0.6
24.900000000000002,0.8631704024093192,8.015436193686295,,,,,0.22,0.018,0.006,0.04,0.6
25.0,0.8697884629942677,7.942560246771597,,,,,0.22,0.018,0.006,0.04,0.6
25.1,0.8765716784466958,7.8703996196140125,,,,,0.22,0.018,0.006,0.04,0.6
25.200000000000003,0.8835219819411587,7.798948146210673,,,,,0.22,0.018,0.006,0.04,0.6
25.3,0.8906413702301148,7.728199710662934,,,,,0.22,0.018,0.006,0.04,0.6
25.400000000000002,0.897931904119958,7.65814824719072,,,,,0.22,0.018,0.006,0.04,0.6
25.5,0.9053957089816511,7.588787740133608,,,,,0.22,0.018,0.006,0.04,0.6
25.6,0.913034975295651,7.520112223939356,,,,,0.22,0.018,0.006,0.04,0.6
25.700000000000003,0.9208519592308504,7.452115783140583,,,,,0.22,0.018,0.006,0.04,0.6
25.8,0.928848983257289,7.384792552320254,,,,,0.22,0.018,0.006,0.04,0.6
25.900000000000002,0.9370284367924199,7.3181367160666255,,,,,0.22,0.018,0.006,0.04,0.6
26.0,0.9453927768807415,7.252142508918244,,,,,0.22,0.018,0.006,0.04,0.6
26.1,0.9539445289066396,7.186804215299613,,,,,0.22,0.018,0.006,0.04,0.6
26.200000000000003,0.9626862873403019,7.122116169448089,,,,,0.22,0.018,0.006,0.04,0.6
26.3,0.9716207165166018,7.058072755332538,,,,,0.22,0.018,0.006,0.04,0.6
26.400000000000002,0.9807505514468665,6.994668406564317,,,,,0.22,0.018,0.006,0.04,0.6
26.5,0.9900785986634731,6.931897606301049,,,,,0.22,0.018,0.006,0.04,0.6
26.6,0.9996077370972349,6.869754887143708,,,,,0.22,0.018,0.006,0.04,0.6
26.700000000000003,1.0093409189875664,6.808234831027481,,,,,0.22,0.018,0.006,0.04,0.6
26.8,1.0192811708254357,6.747332069106852,,,,,0.22,0.018,0.006,0.04,0.6
26.900000000000002,1.0294315943291326,6.687041281635363,,,,,0.22,0.018,0.006,0.04,0.6
27.0,1.0397953674529012,6.62735719784047,,,,,0.22,0.018,0.006,0.04,0.6
27.1,1.0503757454285083,6.568274595793905,,,,,0.22,0.018,0.006,0.04,0.6
27.200000000000003,1.0611760618398318,6.5097883022779355,,,,,0.22,0.018,0.006,0.04,0.6
27.3,1.0721997297305785,6.451893192647924,,,,,0.22,0.018,0.006,0.04,0.6
27.400000000000002,1.0834502427452506,6.394584190691539,,,,,0.22,0.018,0.006,0.04,0.6
27.5,1.0949311763035052,6.337856268484989,,,,,0.22,0.018,0.006,0.04,0.6
27.6,1.1066461888080608,6.281704446246634,,,,,0.22,0.018,0.006,0.04,0.6
27.700000000000003,1.118599022886324,6.226123792188296,,,,,0.22,0.018,0.006,0.04,0.6
27.8,1.130793506665927,6.171109422364625,,,,,0.22,0.018,0.006,0.04,0.6
27.900000000000002,1.1432335550843726,6.116656500520817,,,,,0.22,0.018,0.006,0.04,0.6
28.0,1.1559231712330134,6.062760237939011,,,,,0.22,0.018,0.006,0.04,0.6
28.1,1.1688664477355852,6.009415893283662,,,,,0.22,0.018,0.006,0.04,0.6
28.200000000000003,1.1820675681615498,5.956618772446192,,,,,0.22,0.018,0.006,0.04,0.6
28.3,1.1955308084744962,5.9043642283892055,,,,,0.22,0.018,0.006,0.04,0.6
28.400000000000002,1.2092605385158752,5.852647660990553,,,,,0.22,0.018,0.006,0.04,0.6
28.5,1.2232612235243472,5.8014645168875205,,,,,0.22,0.018,0.006,0.04,0.6
28.6,1.2375374256910368,5.750810289321414,,,,,0.22,0.018,0.006,0.04,0.6
28.700000000000003,1.252093805750999,5.700680517982814,,,,,0.22,0.018,0.006,0.04,0.6
28.8,1.266935124611212,5.651070788857743,,,,,0.22,0.018,0.006,0.04,0.6
28.900000000000002,1.2820662450154214,5.601976734075027,,,,,0.22,0.018,0.006,0.04,0.6
